SampleID,TimeTree_returned
10285.Hippo.JS20,Hippopotamus_amphibius
10285.Hippo.JS21,Hippopotamus_amphibius
10285.WhitetailDeer.JS6,Odocoileus_virginianus
10285.Fisher.JS7,Martes_pennanti
10285.Rabbit.JS8,Oryctolagus_cuniculus
10285.HumpbackWhale.JS9,Megaptera_novaeangliae
11166.JCK.10272.FecalFTA,Grammomys_macmillani
11166.JCK.10274.FecalFTA,Grammomys_macmillani
11166.JCK.10126.FecalFTA,Graphiurus_murinus
11166.JCK.10270.FecalFTA,Graphiurus_murinus
11166.JCK.10273.FecalFTA,Graphiurus_murinus
11166.JCK.10284.FecalFTA,Hylomyscus_denniae
11166.JCK.10292.FecalFTA,Hylomyscus_denniae
11166.JCK.10311.FecalFTA,Hylomyscus_denniae
11166.JCK.10321.FecalFTA,Hylomyscus_denniae
11166.JCK.10316.FecalFTA,Hylomyscus_stella
11166.JCK.10309.FecalFTA,Lophuromys_flavopunctatus
11166.JCK.10320.FecalFTA,Lophuromys_flavopunctatus
11166.JCK.10373.FecalFTA,Lophuromys_flavopunctatus
11166.JCK.10411.FecalFTA,Mus_bufo
11166.JCK.10266.FecalFTA,Otomys_tropicalis
11166.JCK.10289.FecalFTA,Crocidura_denti
11166.JCK.10351.FecalFTA,Crocidura_luna
11166.JCK.10323.FecalFTA.1,Crocidura_luna
11166.JCK.10324.FecalFTA,Crocidura_luna
11166.JCK.10410.FecalFTA.1,Crocidura_denti
11166.ATL.24446.starling,Cinnyricinclus_leucogaster
11166.ATL.24535.otter,Aonyx_cinerea
11166.ATL.24979.colobus,Colobus_angolensis
11166.ATL.24593.lemur,Varecia_variegata
11166.ATL.24501.kingfisher,Halcyon_malimbica
11166.ATL.24053.bongo,Tragelaphus_eurycerus
11166.ATL.24556.pigeon,Treron_waalia
11166.ATL.24510.flamingo,Phoenicopterus_chilensis
11166.ATL.24574.chinchilla,Chinchilla_lanigera
11166.ATL.24546.ferret,Mustela_putorius
11166.ATL.24991.drill,Mandrillus_leucophaeus
11166.ATL.25152.tamarin,Saguinus_geoffroyi
11166.ATL.24442.starling,Cosmopsarus_regius
11166.ATL.25146.sloth,Choloepus_hoffmanni
11166.ATL.24487.vulture,Necrosyrtes_monachus
11166.ATL.24073.a.kori,Ardeotis_kori
11166.ATL.24572.vulture,Torgos_tracheliotos
11166.ATL.24469.kookaburra,Dacelo_novaeguineae
11166.ATL.25125.kudu,Tragelaphus_imberbis
11166.ATL.24461.cockatoo,Cacatua_leadbeateri
11166.ATL.24564.meerkat,Suricata_suricatta
11166.ATL.24527.pheasant,Polyplectron_napoleonis
11166.ATL.24537.pigeon,Ducula_bicolor
11166.ATL.24578.porcupine,Coendou_prehensilis
11166.ATL.24522.birdofparadise,Paradisaea_raggiana
11166.ATL.24499.hornbill,Tockus_erythrorhynchus
11166.ATL.24067.kangaroo,Macropus_rufus
11166.ATL.24480.teal,Callonetta_leucophrys
11166.ATL.24057.goat,Capra_hircus
11166.ATL.24531.ibis,Eudocimus_ruber
11166.ATL.24612.hornbill,Bucorvus_leadbeateri
11166.ATL.24530.pigeon,Columba_guinea
11166.ATL.24507.crane,Anthropoides_paradiseus
11166.ATL.24999.orangutan,Pongo_pygmaeus
11166.ATL.24569.frogmouth,Podargus_strigoides
11166.ATL.24476.a.thrush,Garrulax_leucolophus
11166.ATL.24525.duck,Dendrocygna_viduata
11166.ATL.24486.weaver,Dinemellia_dinemelli
11166.ATL.24983.guenon,Cercopithecus_wolfi
11166.ATL.24055.a.hornbill,Rhyticeros_undulatus
11166.ATL.25132.duiker,Cephalophus_silvicultor
11166.ATL.25122.zebra,Equus_burchellii
11166.NZ.16968.A.dotterel,Charadrius_bicinctus
11166.NZ.16962.A1.littlebluepenguin,Eudyptula_minor
11166.NZ.16869.A.NorthIslandWeka,Gallirallus_australis
11166.NZ.16976.A1.NorthIslandWeka,Gallirallus_australis
11166.FD.0013.addax,Addax_nasomaculatus
11166.FD.0014.addax,Addax_nasomaculatus
11166.FD.0307.oryx,Oryx_leucoryx
11166.FD.0288.banteng,Bos_javanicus
11166.FD.0301.macaque,Macaca_sylvanus
11166.FD.0297.sheep,Ammotragus_lervia
11166.FD.0007.bharal,Pseudois_nayaur
11166.FD.0008.bharal,Pseudois_nayaur
11166.FD.0451.blackbuck,Antilope_cervicapra
11166.FD.0481.monkey,Ateles_fusciceps
11166.FD.0293.bongo,Tragelaphus_eurycerus
11166.FD.0452.chital,Axis_axis
11166.FD.0478.tamarin,Saguinus_oedipus
11166.FD.0490.monkey,Cercopithecus_neglectus
11166.FD.0306.oryx,Oryx_beisa
11166.FD.0282.otter,Lutra_lutra
11166.FD.0495.cat,Prionailurus_viverrinus
11166.FD.0222.zebra,Equus_grevyi
11166.FD.0071.guanaco,Lama_guanicoe
11166.FD.0072.guanaco,Lama_guanicoe
11166.FD.0303.deer,Axis_porcinus
11166.FD.0496.deer,Axis_porcinus
11166.FD.0083.mousedeer,Tragulus_javanicus
11166.FD.0084.mousedeer,Tragulus_javanicus
11166.FD.0491.koala,Phascolarctos_cinereus
11166.FD.0469.macaque,Macaca_silenus
11166.FD.0463.meerkat,Suricata_suricatta
11166.FD.0453.nilgai,Boselaphus_tragocamelus
11166.FD.0290.onager,Equus_hemionus
11166.FD.0291.onager,Equus_hemionus
11166.FD.0454.mara,Dolichotis_patagonum
11166.FD.0470.monkey,Erythrocebus_patas
11166.FD.0325.wallaby,Macropus_rufogriseus
11166.FD.0459.muntjac,Muntiacus_reevesi
11166.FD.0489.squirrel,Urocitellus_richardsonii
11166.FD.03050.oryx,Oryx_dammah
11166.FD.18916.serval,Leptailurus_serval
11166.FD.0065.deer,Cervus_nippon
11166.FD.0066.deer,Cervus_nippon
11166.FD.0437.hyena,Crocuta_crocuta
11166.FD.0298.bear,Ursus_arctos
11166.FD.02950.takin,Budorcas_taxicolor
11166.FD.0480.saki,Pithecia_pithecia
11166.FD.0099.wolf,Canis_lupus
11166.FD.0125.wolf,Canis_lupus
11166.NATL.24106.flamingo,Phoenicopterus_ruber
11166.NATL.24721.bear,Tremarctos_ornatus
11166.NATL.24682.mongoose,Mungos_mungo
11166.NATL.24103.owl,Strix_varia
11166.NATL.24340.tanager,Tangara_episcopus
11166.NATL.24299.mousebird,Urocolius_macrourus
11166.NATL.24333.teal,Anas_discors
11166.NATL.24723.bobcat,Lynx_rufus
11166.NATL.24699.bettong,Bettongia_penicillata
11166.NATL.24309.owl,Athene_cunicularia
11166.NATL.24716.caracal,Caracal_caracal
11166.NATL.24745.chevrotain,Tragulus_napu
11166.NATL.24232.chinchilla,Chinchilla_lanigera
11166.NATL.24288.oropendula,Psarocolius_decumanus
11166.NATL.24313.oropendula,Psarocolius_decumanus
11166.NATL.24245.rat,Fukomys_damarensis
11166.NATL.24264.degu,Octodon_degus
11166.NATL.24627.degu,Octodon_degus
11166.NATL.24713.mongoose,Helogale_parvula
11166.NATL.24656.fox,Vulpes_zerda
11166.NATL.24703.marmoset,Callithrix_geoffroyi
11166.NATL.24655.rat,Hypogeomys_antimena
11166.NATL.24687.tamarin,Leontopithecus_chrysomelas
11166.NATL.24743.tamarin,Leontopithecus_chrysomelas
11166.NATL.24260.grosbeak,Pheucticus_aureoventris
11166.NATL.24324.cuckoo,Guira_guira
11166.NATL.24241.vulture,Sarcoramphus_papa
11166.NATL.24088.kori,Ardeotis_kori
11166.NATL.24101.kori,Ardeotis_kori
11166.NATL.25012.kori,Ardeotis_kori
11166.NATL.24342.mallard,Anas_platyrhynchos
11166.NATL.24398.duck,Aix_galericulata
11166.NATL.24087.meerkat,Suricata_suricatta
11166.NATL.24717.porcupine,Erethizon_dorsatum
11166.NATL.24652.saki,Pithecia_pithecia
11166.NATL.24737.peacock,Pavo_cristatus
11166.NATL.25061.peacock,Pavo_cristatus
11166.NATL.24694.porcupine,Coendou_prehensilis
11166.NATL.24329.cardinal,Paroaria_coronata
11166.NATL.24683.seriema,Cariama_cristata
11166.NATL.24756.seriema,Cariama_cristata
11166.NATL.24660.hyrax,Procavia_capensis
11166.NATL.24257.spoonbill,Platalea_ajaja
11166.NATL.24289.b.smew,Mergellus_albellus
11166.NATL.24261.dove,Zenaida_graysoni
11166.NATL.24262.dove,Zenaida_graysoni
11166.NATL.24320.dove,Zenaida_graysoni
11166.NATL.24098.skunk,Mephitis_mephitis
11166.NATL.24273.sunbittern,Eurypyga_helias
11166.NATL.24253.b.hornbill,Tockus_deckeni
11166.NATL.24591.hornbill,Tockus_deckeni
11166.NATL.24291.ibis,Plegadis_chihi
11166.NATL.24310.duck,Dendrocygna_viduata
11166.NATL.24269.duck,Dendrocygna_viduata
11166.NATL.24347.crane,Grus_americana
11166.NATL.24258.duck,Aix_sponsa
11166.NATL.24092.hornbill,Aceros_corrugatus
