#Sample	Metric	Value
10171.Przw.5TO.RNAL2	Weighted NSTI	0.25515237679532254
10171.Przw.7VE.RNAL1	Weighted NSTI	0.3217554354320154
10171.USA.DOM.Velvet.2.15.RNAlater	Weighted NSTI	0.23562333829347726
10171.Przw.7ED.RNAL1	Weighted NSTI	0.2680741143595388
10171.Mong.DOM15.ETOH	Weighted NSTI	0.2955336373098646
10171.Mong.DOM10.ETOH	Weighted NSTI	0.2446765155228172
10171.Przw.3DI.ETOH1	Weighted NSTI	0.3347150246632441
10171.Mong.DOM5.ETOH	Weighted NSTI	0.30200107158265793
10171.Unknown3.ETOH	Weighted NSTI	0.3024570093860098
10171.Przw.6HA.ETOH2	Weighted NSTI	0.2564805348672451
10171.Przw.2NI.ETOH1	Weighted NSTI	0.28757561390769965
10171.Przw.7SD.RNAL1	Weighted NSTI	0.26815981009355383
10171.Przw.6YO.RNAL2	Weighted NSTI	0.2604323886682603
10171.Mong.DOM22	Weighted NSTI	0.27249002235124015
10171.Mong.DOM25	Weighted NSTI	0.25994338568417824
10171.USA.DOM.Amper.2.15.RNAlater	Weighted NSTI	0.3211086583271375
10171.Przw.2SH.ETOH1	Weighted NSTI	0.36672194327962704
10171.Przw.9SH.RNAL3	Weighted NSTI	0.24476842269751511
10171.Przw.3SR.RNAL1	Weighted NSTI	0.21674789760233537
10171.Przw.3UGH.RNAL1	Weighted NSTI	0.32929035300666426
10171.Mong.DOM32	Weighted NSTI	0.319663589138631
10171.Przw.3AS.RNAL1	Weighted NSTI	0.293267343394142
10171.Przw.9UH.RNAL3	Weighted NSTI	0.2228551902649485
10171.Mong.DOM16	Weighted NSTI	0.2973898691150707
10171.Mong.DOM11	Weighted NSTI	0.3402949759193995
10171.Mong.DOM2.ETOH	Weighted NSTI	0.3752412625508789
10171.Przw.9UH.RNAL4	Weighted NSTI	0.21467019998003048
10171.USA.DOM.Cappi.2.15.RNAlater	Weighted NSTI	0.35187313803888376
10171.Unknown1.ETOH	Weighted NSTI	0.2710640186148316
10171.Mong.DOM8.ETOH	Weighted NSTI	0.3406229317325356
10171.Przw.5NA.RNAL1	Weighted NSTI	0.2549524538026515
10171.Mong.DOM35	Weighted NSTI	0.3012857320896503
10171.Przw.7VE.ETOH2	Weighted NSTI	0.30142010561658183
10171.Przw.unknown2	Weighted NSTI	0.23265072891424277
10171.Przw.7SD.ETOH2	Weighted NSTI	0.332416758388332
10171.Mong.DOM3	Weighted NSTI	0.4401373851640513
10171.Mong.DOM12.ETOH	Weighted NSTI	0.351136753223009
10171.Przw.7GA.RNAL1	Weighted NSTI	0.5278813273977454
10171.Przw.9SY.RNAL3	Weighted NSTI	0.2573598837005435
10171.Przw.9CH.RNAL3	Weighted NSTI	0.2517793329306759
10171.Przw.9SY.RNAL4	Weighted NSTI	0.2937884138190596
10171.Przw.7OLD.RNAL1	Weighted NSTI	0.2833686907019152
10171.Mong.DOM4	Weighted NSTI	0.2092706258161599
10171.Przw.3TA.RNAL1	Weighted NSTI	0.22506368319275288
10171.Przw.7AG.ETOH2	Weighted NSTI	0.22568389708179126
10171.Przw.5BR.RNAL1	Weighted NSTI	0.23564209869337652
10171.Przw.5SS.RNAL1	Weighted NSTI	0.21505335243468598
10171.Mong.DOM24	Weighted NSTI	0.3109773984875193
10171.Przw.8KL.RNAL2	Weighted NSTI	0.3650124818734034
10171.Przw.5SH.RNAL2	Weighted NSTI	0.26155469994490566
10171.Przw.5CM.ETOH1	Weighted NSTI	0.26282827282692495
10171.Przw.5DB.RNAL1	Weighted NSTI	0.3537272332448601
10171.Mong.DOM23	Weighted NSTI	0.27690635411312176
10171.Przw.7KH.RNAL2	Weighted NSTI	0.3342950479098917
10171.Przw.6CH.RNAL2	Weighted NSTI	0.33729585933171746
10171.USA.DOM.Abby.2.15.RNAlater	Weighted NSTI	0.36339842488628454
10171.Przw.6DI.RNAL2	Weighted NSTI	0.24515925474540812
10171.Przw.6UL.ETOH1	Weighted NSTI	0.27427280654808756
10171.Przw.3HA.RNAL1	Weighted NSTI	0.24686921300399456
10171.Przw.5HS.RNAL1	Weighted NSTI	0.2702305031361573
10171.Przw.3YO.ETOH1	Weighted NSTI	0.2834130817419422
10171.Przw.7MY.RNAL2	Weighted NSTI	0.25929853523184104
10171.Mong.DOM28.ETOH	Weighted NSTI	0.35353974493791246
10171.Przw.5SR.RNAL1	Weighted NSTI	0.2999801976194286
10171.Przw.3CA.RNAL1	Weighted NSTI	0.2475116094761429
10171.Przw.9UL.RNAL2	Weighted NSTI	0.27371157716497335
10171.Przw.6AR.RNAL1	Weighted NSTI	0.410139782243077
10171.Przw.5KL.ETOH1	Weighted NSTI	0.25145640581349243
10171.USA.DOM.Scout.2.15.RNAlater	Weighted NSTI	0.3136965963342631
10171.Mong.DOM22.ETOH	Weighted NSTI	0.34713773294726763
10171.Przw.5BR.RNAL2	Weighted NSTI	0.3641036515436654
10171.Przw.5PX.RNAL1	Weighted NSTI	0.21218994117078133
10171.Mong.DOM27	Weighted NSTI	0.2580989747950595
10171.Przw.6HS.RNAL2	Weighted NSTI	0.2724773725838845
10171.Przw.3KD.ETOH1	Weighted NSTI	0.2531409767232958
10171.Przw.8UCA.RNAL1	Weighted NSTI	0.3042482983345295
10171.Przw.6GH.RNAL1	Weighted NSTI	0.30169895721834156
10171.Przw.5UH.RNAL1	Weighted NSTI	0.24066946692896168
10171.Przw.6CL.ETOH2	Weighted NSTI	0.24727417617582162
10171.Mong.DOM29.ETOH	Weighted NSTI	0.30410620761450136
10171.Przw.6AH.RNAL1	Weighted NSTI	0.21013046320823972
10171.Mong.DOM36.ETOH	Weighted NSTI	0.355553265147948
10171.Przw.6BI.RNAL1	Weighted NSTI	0.2974276953725741
10171.Przw.6CI.RNAL1	Weighted NSTI	0.29860343938263295
10171.Przw.5AS.RNAL2	Weighted NSTI	0.28779725042983023
10171.Przw.7MY.RNAL1	Weighted NSTI	0.22951392466921092
10171.Mong.DOM29	Weighted NSTI	0.29436338397560813
10171.Przw.6AR.RNAL2	Weighted NSTI	0.2879177299910353
10171.Przw.6LI.RNAL1	Weighted NSTI	0.21461221807703687
10171.Przw.5KH.RNAL1	Weighted NSTI	0.210054431205112
10171.Przw.6CR.RNAL2	Weighted NSTI	0.34517998475961076
10171.Mong.DOM13.ETOH	Weighted NSTI	0.32281715011770973
10171.Mong.DOM9	Weighted NSTI	0.24914273397530112
10171.Przw.9KD.RNAL2	Weighted NSTI	0.23867674409439354
10171.Mong.DOM31	Weighted NSTI	0.2944842610058467
10171.Mong.DOM16.ETOH	Weighted NSTI	0.3345633694268366
10171.Przw.5TO.ETOH2	Weighted NSTI	0.297298715276809
10171.Przw.5CA.RNAL2	Weighted NSTI	0.21527414481017473
10171.Mong.DOM12	Weighted NSTI	0.2259421281257441
10171.Przw.3CH.RNAL1	Weighted NSTI	0.3032207935851057
10171.Mong.DOM36	Weighted NSTI	0.2869654878797566
10171.Przw.7ED.ETOH1	Weighted NSTI	0.2620477005513064
10171.Przw.unknown1	Weighted NSTI	0.26275618058617184
10171.Przw.6YO.ETOH2	Weighted NSTI	0.324792873576921
10171.Przw.7SD.ETOH1	Weighted NSTI	0.2869117047332975
10171.Przw.2NI.RNAL1	Weighted NSTI	0.2792417203473573
10171.Przw.6HA.RNAL2	Weighted NSTI	0.3027576952099064
10171.Przw.7GA.RNAL2	Weighted NSTI	0.36899321544715435
10171.Mong.DOM9.ETOH	Weighted NSTI	0.31936793808696595
10171.Przw.2SH.RNAL1	Weighted NSTI	0.40528315712676916
10171.Mong.DOM3.ETOH	Weighted NSTI	0.38045092952592974
10171.Mong.DOM6.ETOH	Weighted NSTI	0.29447415142488653
10171.Przw.5TO.RNAL1	Weighted NSTI	0.273574587694392
10171.Unknown2.ETOH	Weighted NSTI	0.2595332466093998
10171.Mong.DOM4.ETOH	Weighted NSTI	0.2642906727943649
10171.Przw.3UGH.ETOH1	Weighted NSTI	0.32162007403881765
10171.Przw.3AS.ETOH1	Weighted NSTI	0.22401339402398937
10171.Mong.DOM1.ETOH	Weighted NSTI	0.3749644563181418
10171.Mong.DOM28	Weighted NSTI	0.31483678448433755
10171.USA.DOM.Amper.2.15.ETOH	Weighted NSTI	0.2866592447914381
10171.Przw.7VE.RNAL2	Weighted NSTI	0.21059384574617923
10171.Przw.5NA.ETOH1	Weighted NSTI	0.3428643614883756
10171.Przw.7ED.RNAL2	Weighted NSTI	0.2898805458362492
10171.Mong.DOM21	Weighted NSTI	0.2738238075565633
10171.Przw.7SD.RNAL2	Weighted NSTI	0.3590319325800018
10171.Mong.DOM26	Weighted NSTI	0.35917899935462344
10171.Przw.8SY.RNAL1	Weighted NSTI	0.29034060224873626
10171.Przw.7BG.RNAL2	Weighted NSTI	0.26889575041842423
10171.Przw.5BR.ETOH1	Weighted NSTI	0.2991129390846535
10171.Przw.5SS.ETOH1	Weighted NSTI	0.19293126686505974
10171.USA.DOM.Velvet.2.15.ETOH	Weighted NSTI	0.2597521818189979
10171.Przw.7AG.RNAL2	Weighted NSTI	0.2963427311888086
10171.USA.DOM.Sunny.2.15.RNAlater	Weighted NSTI	0.3326828597494175
10171.Mong.DOM31.ETOH	Weighted NSTI	0.2985654155874625
10171.Przw.6CH.ETOH2	Weighted NSTI	0.28862948348767564
10171.Przw.6UCM.RNAL2	Weighted NSTI	0.31531443770921064
10171.Przw.5CM.RNAL1	Weighted NSTI	0.23382061737440824
10171.Przw.5SH.ETOH2	Weighted NSTI	0.29922461310064585
10171.Mong.DOM21.ETOH	Weighted NSTI	0.2681002745678633
10171.Przw.3YO.RNAL1	Weighted NSTI	0.3447025189824696
10171.Przw.6BI.ETOH2	Weighted NSTI	0.2887106733960052
10171.Mong.DOM24.ETOH	Weighted NSTI	0.2932398979375444
10171.Mong.DOM13	Weighted NSTI	0.32921271080107384
10171.Przw.6UL.RNAL1	Weighted NSTI	0.24473034498506932
10171.Przw.5CL.RNAL1	Weighted NSTI	0.2530817664731765
10171.Przw.6DI.ETOH2	Weighted NSTI	0.33332955908921325
10171.Mong.DOM14	Weighted NSTI	0.2774304005840529
10171.Przw.6AR.ETOH1	Weighted NSTI	0.32128127830004516
10171.Przw.3CA.ETOH1	Weighted NSTI	0.25870442719181125
10171.Przw.5KL.RNAL1	Weighted NSTI	0.20505186117783472
10171.Przw.5SR.ETOH1	Weighted NSTI	0.3014970600232313
10171.Mong.DOM30	Weighted NSTI	0.2725472198925189
10171.USA.DOM.Cappi.2.15.ETOH	Weighted NSTI	0.3666235788097661
10171.USA.DOM.Abby.2.15.ETOH	Weighted NSTI	0.35212860962395476
10171.Przw.7MY.ETOH2	Weighted NSTI	0.3099517576395041
10171.Przw.8SS.RNAL2	Weighted NSTI	0.31810291783820355
10285.RightWhale.F11	Weighted NSTI	0.05012036623853211
10285.Hippo.JS20	Weighted NSTI	0.11730983285739881
10285.Hippo.JS21	Weighted NSTI	0.1262821833794607
10285.RightWhale.F5	Weighted NSTI	0.07471379617806523
10285.BelugaWhale.JS17	Weighted NSTI	0.03717981612320591
10285.BottlenoseDolphin.JS14	Weighted NSTI	0.03306219025821133
10285.Hippo.JS19	Weighted NSTI	0.06984677756633283
10285.BottlenoseDolphin.JS13	Weighted NSTI	0.06271886197348168
10285.RightWhale.F12	Weighted NSTI	0.06608041459155296
10285.Rabbit.JS8	Weighted NSTI	0.17501866690797546
10285.Fisher.JS7	Weighted NSTI	0.13933878844532985
10285.Hippo.JS18	Weighted NSTI	0.14211882446877816
10285.WhitetailDeer.JS6	Weighted NSTI	0.15295221587095117
2300.BB.12.colon	Weighted NSTI	0.0228813102355457
2300.BB.4085.colon	Weighted NSTI	0.013246139242132304
2300.BB.03.colon	Weighted NSTI	0.03859510357127611
2300.BB.4064.colon	Weighted NSTI	0.015054054577950664
2300.BB.11.colon	Weighted NSTI	0.02224734733817653
2300.BB.4067.colon	Weighted NSTI	0.13502499685727093
2300.BB.4087.colon	Weighted NSTI	0.013552930470692922
2300.BB.15.colon	Weighted NSTI	0.022453391643588637
2300.BB.05.colon	Weighted NSTI	0.016367061346325398
2300.BB.04.colon	Weighted NSTI	0.016428582550718152
2300.BB.4021.colon	Weighted NSTI	0.014710801869691316
2300.BB.07.colon	Weighted NSTI	0.028070771952156168
2300.BB.2150.colon	Weighted NSTI	0.017972617645618257
2300.BB.2213.colon	Weighted NSTI	0.01578138069519731
940.CR.52.Fecal	Weighted NSTI	0.06379707768818302
940.CR.23.Fecal	Weighted NSTI	0.0467966616541614
940.CR.53.Fecal	Weighted NSTI	0.09787354295987552
940.CR.43.Fecal	Weighted NSTI	0.1487801811858938
940.CR.41.Fecal	Weighted NSTI	0.1256982018588447
940.CR.51.Fecal	Weighted NSTI	0.1239031469449817
940.CR.10.Fecal	Weighted NSTI	0.022727035972331937
940.CR.50.Fecal	Weighted NSTI	0.10022123477682453
940.F.02	Weighted NSTI	0.014408241335166664
940.CARP.10.Fecal	Weighted NSTI	0.06462546452832545
940.CR.55.Fecal	Weighted NSTI	0.029697559665302766
940.CARP.25.Fecal	Weighted NSTI	0.02531330649163319
940.CR.35.Fecal	Weighted NSTI	0.0833759597582138
940.CR.44.Fecal	Weighted NSTI	0.10508270886507359
940.CR.54.Fecal	Weighted NSTI	0.14160627652110752
940.CR.36.Fecal	Weighted NSTI	0.10814893285404623
940.CR.47.Fecal	Weighted NSTI	0.13947780039785188
940.CR.57.Fecal	Weighted NSTI	0.10722427600174816
940.CR.37.Fecal	Weighted NSTI	0.08922808225846442
940.P.07.Fecal	Weighted NSTI	0.1221036923230956
940.P.04.Fecal	Weighted NSTI	0.08511717604033071
940.P.14.Fecal	Weighted NSTI	0.11531152127561994
940.P.01.Fecal	Weighted NSTI	0.051214314292208976
940.F.01	Weighted NSTI	0.031656780664694045
940.P.02.Fecal	Weighted NSTI	0.050957024996487944
940.CR.59.Fecal	Weighted NSTI	0.1488019405901389
940.CR.39.Fecal	Weighted NSTI	0.16295603248354523
940.CR.29.Fecal	Weighted NSTI	0.033507753109507064
940.CR.58.Fecal	Weighted NSTI	0.1046342545439709
940.CARP.28.Fecal	Weighted NSTI	0.04059718698551884
940.CR.18.Fecal	Weighted NSTI	0.15227412978434937
940.CR.28.Fecal	Weighted NSTI	0.13035003152738245
940.CR.38.Fecal	Weighted NSTI	0.05456778432040463
940.P.03.Fecal	Weighted NSTI	0.12848266528334493
10925.B61G05F.CAP	Weighted NSTI	0.15668821172699704
10925.P22O17F.CAP	Weighted NSTI	0.1855893477927024
10925.O06Y45F.0815A	Weighted NSTI	0.2616486903850187
10925.Y58Y59F.CAP	Weighted NSTI	0.27375745179916255
10925.ORY0827	Weighted NSTI	0.16352192833356022
10925.P08R07F.0815A	Weighted NSTI	0.17938499635541771
10925.B54P53F.0715C	Weighted NSTI	0.17222934083509592
10925.B34K23F.0815B	Weighted NSTI	0.16510287827638032
10925.G71L27.0715C	Weighted NSTI	0.165980258768969
10925.P57W58F.0715C	Weighted NSTI	0.17933951702925194
10925.W07Y10F.0615C	Weighted NSTI	0.14981260509233524
10925.K17W49F.CAP	Weighted NSTI	0.1682388126072292
10925.Y50P15F.0815B	Weighted NSTI	0.1939972568996118
10925.R72Y56F.0915B	Weighted NSTI	0.14448036879720744
10925.O06K26F.CAP	Weighted NSTI	0.17863220346809408
10925.W12L17F.0615A.b	Weighted NSTI	0.18548069681139323
10925.P59R60F.0715A	Weighted NSTI	0.18085077500263066
10925.Y58Y59F.0615A	Weighted NSTI	0.191917408324177
10925.W02G13F.0715A.b	Weighted NSTI	0.19102846953787175
10925.P22O17F.0915A	Weighted NSTI	0.15100075553107045
10925.O06Y45F.0715A	Weighted NSTI	0.17236073302853427
10925.R09L21F.0715C.a	Weighted NSTI	0.18643743189396203
10925.Y56W06F.CAP	Weighted NSTI	0.1650422709931212
10925.B44W21F.CAP	Weighted NSTI	0.11879692632681092
10925.O39G42F.0815B	Weighted NSTI	0.1843975858162765
10925.Y58K24M.0715B	Weighted NSTI	0.19761873468249985
10925.Y50P15F.0615C	Weighted NSTI	0.1755534442991769
10925.W12L17F.CAP	Weighted NSTI	0.1467250119370827
10925.R60K13F.0615A	Weighted NSTI	0.1805464408172851
10925.L11Y54F.0715A	Weighted NSTI	0.1987173527087295
10925.Y58Y59F.0915A	Weighted NSTI	0.2695570591039316
10925.P59R60F.0815A	Weighted NSTI	0.16852680848310753
10925.R60P59M.CAP	Weighted NSTI	0.14940008921853082
10925.G14R13F.CAP	Weighted NSTI	0.1526375522204197
10925.Y56W06F.0715B	Weighted NSTI	0.1761993788405368
10925.K17W49F.0615C	Weighted NSTI	0.1916223611307972
10925.P49P50F.0615B	Weighted NSTI	0.1705428820063473
10925.P61L62F.0615A	Weighted NSTI	0.1648224807852527
10925.HAR0804	Weighted NSTI	0.18828006490291796
10925.P49P50F.0715C	Weighted NSTI	0.17867584794048855
10925.B44W21F.0815A	Weighted NSTI	0.20337368808947154
10925.O15W16F.0715B	Weighted NSTI	0.17262177501593368
10925.O15W16F.0615D	Weighted NSTI	0.17064855516137736
10925.K17W49F.0715B	Weighted NSTI	0.2077275829069422
10925.K17W49F.0615D	Weighted NSTI	0.22488144135017912
10925.R05R37F.CAP	Weighted NSTI	0.20814588825127334
10925.CAT0828	Weighted NSTI	0.20458857885300155
10925.W07Y10F.CAP	Weighted NSTI	0.17257715546616254
10925.P55G28F.0715B	Weighted NSTI	0.1753534242181032
10925.R03W49F.0615A	Weighted NSTI	0.16154105927604986
10925.Y58K24M.CAP	Weighted NSTI	0.21120028757157383
10925.GIR0823	Weighted NSTI	0.18941926009878712
10925.P51K13F.CAP	Weighted NSTI	0.17472201183807395
10925.G18B02F.0815A	Weighted NSTI	0.1964919393488057
10925.W12L17F.0915A	Weighted NSTI	0.15130601140380084
10925.O15W16F.0815B	Weighted NSTI	0.17782452732209478
10925.G56W12F.0715A	Weighted NSTI	0.14774144767999894
10925.B44W21F.0715A	Weighted NSTI	0.18861831949637628
10925.G42O41F.CAP	Weighted NSTI	0.17791925916970466
10925.P61L62F.0915A	Weighted NSTI	0.1552795163850242
10925.R09L21F.0615A	Weighted NSTI	0.17108549962593964
10925.B26L11F.CAP.a	Weighted NSTI	0.18571001331832718
10925.G42O41F.0815A	Weighted NSTI	0.17260000706068132
10925.P22O17F.0615A.b	Weighted NSTI	0.1679935506664578
10925.R11B12F.0715A	Weighted NSTI	0.14482303668232227
10925.Y50P15F.0615B	Weighted NSTI	0.18505932123597285
10925.B34K23F.0715C	Weighted NSTI	0.19272584445815616
10925.Y58K04.0815B	Weighted NSTI	0.22876558427535054
10925.P22O17F.0715A	Weighted NSTI	0.1695342973256116
10925.Y58Y59F.0815A	Weighted NSTI	0.16912290666574448
10925.Y50P15F.0715A.a	Weighted NSTI	0.18744544948151892
10925.GIR0903.b	Weighted NSTI	0.1976176763626585
10925.G42O41F.0715A	Weighted NSTI	0.17959330667306847
10925.B67O45F.CAP	Weighted NSTI	0.17819319435659597
10925.G28K15F.CAP	Weighted NSTI	0.20069539965401884
10925.O39G42F.CAP	Weighted NSTI	0.14481202518899272
10925.B54P53F.CAP	Weighted NSTI	0.24038181277083198
10925.R11B12F.0815A	Weighted NSTI	0.20660035738084806
10925.B42R23F.CAP	Weighted NSTI	0.153499886883997
10925.P57W58F.0715B	Weighted NSTI	0.19564915458417753
10925.W07Y10F.0615B	Weighted NSTI	0.16137301392878364
10925.B54P53F.0715B	Weighted NSTI	0.19216026919744644
10925.P57W58F.0615C	Weighted NSTI	0.16494339174128098
10925.G71L27.0715B	Weighted NSTI	0.18102471821450708
10925.R11B12F.CAP	Weighted NSTI	0.2161783922483487
10925.O15W16F.CAP	Weighted NSTI	0.16885933788283425
10925.K21R15F.CAP	Weighted NSTI	0.1848563571540469
10925.O06K26F.0715A	Weighted NSTI	0.17713549902262843
10925.P59R60F.0615A	Weighted NSTI	0.19065502615902466
10925.G71L27F.CAP	Weighted NSTI	0.1578370911165606
10925.Y56W06F.0815D	Weighted NSTI	0.16112984936847882
10925.P63O64F.0615A	Weighted NSTI	0.19525662719981268
10925.W01K02F.0815A	Weighted NSTI	0.14231547519691598
10925.B44W21F.0615A	Weighted NSTI	0.17824100951778107
10925.G20Y31F.0815A	Weighted NSTI	0.1910932797780034
10925.R03W49F.0815A	Weighted NSTI	0.14052891261185435
10925.R72Y56F.CAP	Weighted NSTI	0.17992120373558756
10925.PZB0803	Weighted NSTI	0.42103547832476124
10925.P55G28F.0715C	Weighted NSTI	0.20188556132141972
10925.GIR0808	Weighted NSTI	0.17946327084579275
10925.L18W08F.CAP	Weighted NSTI	0.1888105624536709
10925.W02G63F.0915A	Weighted NSTI	0.15768028622451957
10925.B34Y31F.0815B	Weighted NSTI	0.17441238278421342
10925.P49P50F.0615C	Weighted NSTI	0.17595239399423604
10925.K17W49F.0615B	Weighted NSTI	0.18044526803007596
10925.R05R37F.0715B	Weighted NSTI	0.18966525081650001
10925.L53L18F.CAP	Weighted NSTI	0.16564682126470956
10925.R03W49F.0715A	Weighted NSTI	0.16165542601917438
10925.P49P50F.0815A	Weighted NSTI	0.1951352532555674
10925.O15W16F.0715A.a	Weighted NSTI	0.17582999076574604
10925.P63O64F.0615B	Weighted NSTI	0.18422668398751096
10925.G56W12F.CAP	Weighted NSTI	0.14751468992555955
10925.GZB0822	Weighted NSTI	0.507462019167722
10925.W01K02F.0815B	Weighted NSTI	0.14663003488602014
10925.B44W21F.0615B	Weighted NSTI	0.18797395175590126
10925.W08P66F.CAP	Weighted NSTI	0.21589531355190072
10925.G20Y31F.0815B	Weighted NSTI	0.1609173080767373
10925.B34Y31F.0715A	Weighted NSTI	0.17821311980919613
10925.B26L11F.0715A	Weighted NSTI	0.19884370608710694
10925.K27G56F.CAP	Weighted NSTI	0.18258104410735485
10925.Y56W06F.0615A	Weighted NSTI	0.1767129517903743
10925.B44W21F.0815C	Weighted NSTI	0.17957060262964294
10925.IMP0811	Weighted NSTI	0.1728027897037981
10925.P49P50F.0715A	Weighted NSTI	0.1962488036180536
10925.W02G63F.0915B	Weighted NSTI	0.13218664303486122
10925.P55G28F.0615A	Weighted NSTI	0.16518630547250474
10925.G56P55F.CAP	Weighted NSTI	0.1808373739382322
10925.R05R37F.0715A	Weighted NSTI	0.20569435884199114
10925.K17W49F.0615A	Weighted NSTI	0.1919919111089979
10925.B26L11F.0815A	Weighted NSTI	0.18454734474983905
10925.R03W49F.0715B	Weighted NSTI	0.18595015754473174
10925.GIR0828	Weighted NSTI	0.1869775210449041
10925.G20G71F.CAP	Weighted NSTI	0.19571952296238374
10925.P22O17F.0615C	Weighted NSTI	0.1494787833801352
10925.G18B02F.CAP	Weighted NSTI	0.17232739332746275
10925.P59R60F.0815C	Weighted NSTI	0.17325890794447474
10925.P22O17F.0615A.a	Weighted NSTI	0.1826196202709382
10925.B34K23F.CAP	Weighted NSTI	0.1675411215277831
10925.R11B12F.0715B	Weighted NSTI	0.17528320903668265
10925.Y58K24M.0615A	Weighted NSTI	0.18282580098636397
10925.ELA0828	Weighted NSTI	0.214495900200777
10925.Y50P15F.0615A	Weighted NSTI	0.18188307338901805
10925.B54P53F.0815A	Weighted NSTI	0.19227852541583648
10925.Y58Y59F.0815B	Weighted NSTI	0.1598860990010876
10925.R03W49F.CAP	Weighted NSTI	0.14778968567483866
10925.P08R07F.CAP	Weighted NSTI	0.17035875740936757
10925.GIR0903.a	Weighted NSTI	0.19269731825671196
10925.G42O41F.0715B	Weighted NSTI	0.1876327223580843
10925.W06O13F.CAP	Weighted NSTI	0.21574863792490917
10925.W02G13F.0615B	Weighted NSTI	0.22005642790842836
10925.P57W58F.0715A	Weighted NSTI	0.19642885777081429
10925.W07Y10F.0615A	Weighted NSTI	0.21528641373630653
10925.CAT0828.3	Weighted NSTI	0.19495153351194416
10925.G71L27.0715A	Weighted NSTI	0.1801134461883445
10925.Y50P15F.0915A	Weighted NSTI	0.19265317278137767
10925.R11B12F.0615	Weighted NSTI	0.18212410475507812
10925.P22O17F.0815B	Weighted NSTI	0.16910303237390373
10925.Y58Y59F.0615D	Weighted NSTI	0.20992570224458243
10925.Y56W06F.0715A	Weighted NSTI	0.18006376170446572
10925.W12L17F.0615B	Weighted NSTI	0.1363665319945378
10925.P29B56M.CAP	Weighted NSTI	0.14368077430867257
10925.P49P50F.0615A	Weighted NSTI	0.19073241415262157
10925.W02G63F.0815B	Weighted NSTI	0.19763764129053013
10925.Y69B26F.CAP	Weighted NSTI	0.15114758724798544
10925.B34Y31F.0915A	Weighted NSTI	0.1623132959820514
10925.B53P54F.0815B	Weighted NSTI	0.2122081154793302
10925.GIR0823.2	Weighted NSTI	0.18602983328228684
10925.HAR0823	Weighted NSTI	0.1604565342936378
10925.O06Y45F.CAP	Weighted NSTI	0.19555028284547502
10925.P55G28F.CAP	Weighted NSTI	0.18148058732924882
10925.Y56W06F.0815A	Weighted NSTI	0.16660971835240687
10925.L27G05F.0715A	Weighted NSTI	0.1517064503322337
10925.Y59O11F.0815B	Weighted NSTI	0.18343801168740378
10925.G20Y31F.0815C	Weighted NSTI	0.17601279210563728
10925.G20Y31F.CAP	Weighted NSTI	0.18806606991629907
10925.O21L19F.0815A	Weighted NSTI	0.16950875498274717
10925.P61L62F.0915B	Weighted NSTI	0.1366578549588976
10925.P63O64F.0615C	Weighted NSTI	0.18186377494262493
10925.L11Y54F.CAP	Weighted NSTI	0.13746866670348368
10925.G56P55F.0815A	Weighted NSTI	0.1696741568702018
10925.B34Y31F.CAP	Weighted NSTI	0.1711555907875125
10925.B26L11F.CAP.b	Weighted NSTI	0.18926973761525415
10925.R09L21F.CAP	Weighted NSTI	0.22810016790386708
10925.P55G28F.0815A	Weighted NSTI	0.18023586808175138
10925.Y58Y59F.0715C	Weighted NSTI	0.20062813366297558
10925.L31R32F.0715A	Weighted NSTI	0.20352586796285543
10925.BZB0808	Weighted NSTI	0.40149127941146956
10925.W02G13F.0715B	Weighted NSTI	0.2167693393976659
10925.IMP0825	Weighted NSTI	0.19558832009039498
10925.P08R07F.0815B	Weighted NSTI	0.1741391622282652
10925.P57W58F.0615A	Weighted NSTI	0.1510987608229396
10925.W07Y10F.0715A	Weighted NSTI	0.17084471123626974
10925.B34K23F.0815A	Weighted NSTI	0.1605033496669919
10925.O39G42F.0715A	Weighted NSTI	0.16863922704006726
10925.L27G05F.CAP	Weighted NSTI	0.17238717052980268
10925.L53K01F.CAP	Weighted NSTI	0.17712642845709822
10925.B54P53F.0615A	Weighted NSTI	0.19500269534884093
10925.W06O13F.0615A	Weighted NSTI	0.16019120781020613
10925.B44W21F.0715	Weighted NSTI	0.18260238288964156
10925.Y50P15F.0815A	Weighted NSTI	0.1769710153369016
10925.IMP0822	Weighted NSTI	0.21199003411763018
10925.G71L27F.0815A	Weighted NSTI	0.17873062295347442
10925.W02G13F.0615C	Weighted NSTI	0.18130600590456883
10925.W12L17F.0615A.a	Weighted NSTI	0.18901483681304987
10925.W02G13F.0715A.a	Weighted NSTI	0.2082713282646327
10925.P22O17F.0915B	Weighted NSTI	0.1493378796420522
10925.IMP0806	Weighted NSTI	0.20506833219259582
10925.O06K26F.0615B	Weighted NSTI	0.18909816066609167
10925.Y58Y59F.0615B	Weighted NSTI	0.1938051750705966
10925.P22O17F.0615E	Weighted NSTI	0.14811537216932796
10925.O39G42F.0815A	Weighted NSTI	0.17678498324898603
10925.O41O20F.CAP	Weighted NSTI	0.17013504979230612
10925.P57W58F.0915A	Weighted NSTI	0.16674866972280575
10925.B34K23F.0715A	Weighted NSTI	0.19033487332399437
10925.Y58K24M.0715A	Weighted NSTI	0.19141308968620854
10925.R11B12F.0715C	Weighted NSTI	0.15246796272425447
10925.O21L19F.CAP	Weighted NSTI	0.2001100779312051
10925.P59R60F.0815B	Weighted NSTI	0.14999497851987106
