SampleID	deblurred_seqs	pd_5k	shannon_5k	sample_type	preservative	sex	healthy	captive_wild	LIFE_STAGE	dataset	collector	country	Common_name	Species_name	date_collected	individual_ID	animal_ID	group_individual_ID	group_ID	Corrected_Species_name	flight_status	flight_type	query_name	ET.BodyMass.Value	ET.Diet.5Cat	ET.Diet.Fruit	ET.Diet.Inv	ET.Diet.Nect	ET.Diet.PlantO	ET.Diet.Scav	ET.Diet.Seed	ET.Diet.Vect	ET.Diet.Vend	ET.Diet.Vfish	ET.Diet.Vunk	Taxonomy_Class	Taxonomy_Family	Taxonomy_Genus	Taxonomy_Kingdom	Taxonomy_Order	Taxonomy_Phylum	Taxonomy_Species	Taxonomy_Subspecies	TimeTree_name	eltontraits_name	TimeTree_returned	LAV.ln_mass.estimate	LAV.ln_silen.estimate	LAV.ln_lilen.estimate	LAV.ln_stomas.estimate	LAV.ln_caelen.estimate	LAV.ln_sivol.estimate	LAV.ln_nsa.estimate	LAV.ln_mass.imputed	LAV.ln_silen.imputed	LAV.ln_lilen.imputed	LAV.ln_stomas.imputed	LAV.ln_caelen.imputed	LAV.ln_sivol.imputed	LAV.ln_nsa.imputed	pd_10k	shannon_10k
11815.BN.603.FecalFTA	27264	13.56534199	2.990411931	fecal	fta		unknown	wild	unknown	Lutz_bats	Holly Lutz			Chaerephon bivitattus		hl.BN.603X	BN.603X			Chaerephon bivitattus	flighted	strong	Chaerephon bivitattus	15.42		0	100	0	0	0	0	0	0	0	0	Mammalia	Molossidae	Chaerephon	Metazoa	Chiroptera	Chordata			Chaerephon jobimena	Chaerephon bivittatus	Chaerephon_jobimena	2.61970970566949	2.69811326368397	0.627789581034221	-0.9488952805173	-0.435513990628147	-0.782414053328995	2.09137458943638	True	True	True	True	True	True	True	15.18288092	3.034709377
11815.BN.602.FecalFTA	34015	13.39120701	3.444216735	fecal	fta		unknown	wild	unknown	Lutz_bats	Holly Lutz			Chaerephon bivitattus		hl.BN.602X	BN.602X			Chaerephon bivitattus	flighted	strong	Chaerephon bivitattus	15.42		0	100	0	0	0	0	0	0	0	0	Mammalia	Molossidae	Chaerephon	Metazoa	Chiroptera	Chordata			Chaerephon jobimena	Chaerephon bivittatus	Chaerephon_jobimena	2.61970970566949	2.69811326368397	0.627789581034221	-0.9488952805173	-0.435513990628147	-0.782414053328995	2.09137458943638	True	True	True	True	True	True	True	16.33155629	3.528580333
11815.BN.599.FecalFTA	47326	5.194652683	1.911061566	fecal	fta		unknown	wild	unknown	Lutz_bats	Holly Lutz			Chaerephon bivitattus		hl.BN.599X	BN.599X			Chaerephon bivitattus	flighted	strong	Chaerephon bivitattus	15.42		0	100	0	0	0	0	0	0	0	0	Mammalia	Molossidae	Chaerephon	Metazoa	Chiroptera	Chordata			Chaerephon jobimena	Chaerephon bivittatus	Chaerephon_jobimena	2.61970970566949	2.69811326368397	0.627789581034221	-0.9488952805173	-0.435513990628147	-0.782414053328995	2.09137458943638	True	True	True	True	True	True	True	5.799375724	1.933764066
11815.BN.596.FecalFTA	50537	7.307546351	1.499720287	fecal	fta		unknown	wild	unknown	Lutz_bats	Holly Lutz			Chaerephon bivitattus		hl.BN.596X	BN.596X			Chaerephon bivitattus	flighted	strong	Chaerephon bivitattus	15.42		0	100	0	0	0	0	0	0	0	0	Mammalia	Molossidae	Chaerephon	Metazoa	Chiroptera	Chordata			Chaerephon jobimena	Chaerephon bivittatus	Chaerephon_jobimena	2.61970970566949	2.69811326368397	0.627789581034221	-0.9488952805173	-0.435513990628147	-0.782414053328995	2.09137458943638	True	True	True	True	True	True	True	8.708953957	1.495502515
11815.BN.594.FecalFTA	9091	10.48231737	1.905851298	fecal	fta		unknown	wild	unknown	Lutz_bats	Holly Lutz			Chaerephon bivitattus		hl.BN.594X	BN.594X			Chaerephon bivitattus	flighted	strong	Chaerephon bivitattus	15.42		0	100	0	0	0	0	0	0	0	0	Mammalia	Molossidae	Chaerephon	Metazoa	Chiroptera	Chordata			Chaerephon jobimena	Chaerephon bivittatus	Chaerephon_jobimena	2.61970970566949	2.69811326368397	0.627789581034221	-0.9488952805173	-0.435513990628147	-0.782414053328995	2.09137458943638	True	True	True	True	True	True	True	NA	NA
10684.weampp13C05	35530	13.49991234	2.66063321	fecal	liquid nitrogen	M	unknown	wild	adult	Winker birds	Kevin Winker	USA	Lesser Sandplover	Charadrius mongolus	5/24/01	UAM14673	UAM14673			Charadrius mongolus	flighted	strong	Charadrius mongolus	64	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Charadriidae	Charadrius	Metazoa	Charadriiformes	Chordata	Charadrius mongolus		Charadrius mongolus		Charadrius_mongolus	3.33555759215634	3.0622299058106	1.03612155179047	0.145875965178962	1.18995681204927	0.141529337234568	2.84257972418736	True	True	True	True	True	True	True	16.73339807	2.632249439
10684.weampp04H04	38907	9.548655454	1.985217285	fecal	liquid nitrogen	unknown	unknown	wild	hatch year	Winker birds	Kevin Winker	USA	Lesser Sandplover	Charadrius mongolus	9/7/07	UAM24545	UAM24545			Charadrius mongolus	flighted	strong	Charadrius mongolus	64	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Charadriidae	Charadrius	Metazoa	Charadriiformes	Chordata	Charadrius mongolus		Charadrius mongolus		Charadrius_mongolus	3.33555759215634	3.0622299058106	1.03612155179047	0.145875965178962	1.18995681204927	0.141529337234568	2.84257972418736	True	True	True	True	True	True	True	12.7225041	2.057831417
10684.weampp06C06	55308	10.89462943	1.445655482	intestinal	liquid nitrogen	F	unknown	wild	adult	Winker birds	Kevin Winker	USA	Lesser Sandplover	Charadrius mongolus	5/28/02	UAM17681	UAM17681			Charadrius mongolus	flighted	strong	Charadrius mongolus	64	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Charadriidae	Charadrius	Metazoa	Charadriiformes	Chordata	Charadrius mongolus		Charadrius mongolus		Charadrius_mongolus	3.33555759215634	3.0622299058106	1.03612155179047	0.145875965178962	1.18995681204927	0.141529337234568	2.84257972418736	True	True	True	True	True	True	True	12.34901156	1.493926352
10684.weampp16H09	45776	21.25538433	2.512012633	intestinal fecal	liquid nitrogen	M	unknown	wild	after hatch year	Winker birds	Kevin Winker	USA	Lesser Sandplover	Charadrius mongolus	6/2/01	UAM13560	UAM13560			Charadrius mongolus	flighted	strong	Charadrius mongolus	64	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Charadriidae	Charadrius	Metazoa	Charadriiformes	Chordata	Charadrius mongolus		Charadrius mongolus		Charadrius_mongolus	3.33555759215634	3.0622299058106	1.03612155179047	0.145875965178962	1.18995681204927	0.141529337234568	2.84257972418736	True	True	True	True	True	True	True	28.7846126	2.616928749
10684.weampp09D12	14720	28.85880295	5.362852428	fecal	liquid nitrogen	F	unknown	wild	after hatch year	Winker birds	Kevin Winker	USA	Lesser Sandplover	Charadrius mongolus	6/4/00	UAM11312	UAM11312			Charadrius mongolus	flighted	strong	Charadrius mongolus	64	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Charadriidae	Charadrius	Metazoa	Charadriiformes	Chordata	Charadrius mongolus		Charadrius mongolus		Charadrius_mongolus	3.33555759215634	3.0622299058106	1.03612155179047	0.145875965178962	1.18995681204927	0.141529337234568	2.84257972418736	True	True	True	True	True	True	True	31.74577301	5.428023462
11166.NATL.25058.sloth	65376	23.12977376	5.580054768	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	two toed sloth	Choloepus didactylus	10/22/15	natl.100298	100298			Choloepus didactylus	flightless	flightless	Choloepus didactylus	5160		30	0	0	70	0	0	0	0	0	0	Mammalia	Megalonychidae	Choloepus	Metazoa	Pilosa	Chordata	Choloepus didactylus		Choloepus didactylus		Choloepus_didactylus	8.27171878172253	5.69867804759	2.45320194254931	3.87850156039852	2.9841581551939	4.83794179462346	6.68440172655029	True	True	True	True	True	True	True	27.99766266	5.67150946
1056.Cho.did.SanDi.1	20309	37.33883308	6.484764036	fecal	none	M	unknown	captive	adult	Delsuc myrms	Fred Delsuc	USA	Linnaeus twotoed Sloth	Choloepus didactylus	8/4/12	Cho.did.SanDi.1	Cho.did.SanDi.1.653665			Choloepus didactylus	flightless	flightless	Choloepus didactylus	5160		30	0	0	70	0	0	0	0	0	0	Mammalia	Megalonychidae	Choloepus	Metazoa	Pilosa	Chordata	Choloepus didactylus		Choloepus didactylus		Choloepus_didactylus	8.27171878172253	5.69867804759	2.45320194254931	3.87850156039852	2.9841581551939	4.83794179462346	6.68440172655029	True	True	True	True	True	True	True	43.55684715	6.556040301
11166.ZU.18254.sloth	72780	36.58322858	5.592899863	fecal	none	unknown	healthy	captive	unknown	Zurich	Zurich Zoo	Switzerland	Linnaeus twotoed sloth trocken	Choloepus didactylus	10/28/14	zurich.ZU.18254	ZU.18254			Choloepus didactylus	flightless	flightless	Choloepus didactylus	5160		30	0	0	70	0	0	0	0	0	0	Mammalia	Megalonychidae	Choloepus	Metazoa	Pilosa	Chordata	Choloepus didactylus		Choloepus didactylus		Choloepus_didactylus	8.27171878172253	5.69867804759	2.45320194254931	3.87850156039852	2.9841581551939	4.83794179462346	6.68440172655029	True	True	True	True	True	True	True	41.0580055	5.660069289
11166.NATL.24686.sloth	91754	39.42435069	6.133139861	fecal	none	unknown	unknown	captive	unknown	National	National Zoo	USA	two toed sloth	Choloepus didactylus	10/20/15	natl.misschips	Miss chips			Choloepus didactylus	flightless	flightless	Choloepus didactylus	5160		30	0	0	70	0	0	0	0	0	0	Mammalia	Megalonychidae	Choloepus	Metazoa	Pilosa	Chordata	Choloepus didactylus		Choloepus didactylus		Choloepus_didactylus	8.27171878172253	5.69867804759	2.45320194254931	3.87850156039852	2.9841581551939	4.83794179462346	6.68440172655029	True	True	True	True	True	True	True	45.16212028	6.136512941
1056.Cho.did.SanDi.2	17257	38.78180981	6.160011462	fecal	none	F	unknown	captive	adult	Delsuc myrms	Fred Delsuc	USA	Linnaeus twotoed Sloth	Choloepus didactylus	8/3/12	Cho.did.SanDi.2	Cho.did.SanDi.2.653661			Choloepus didactylus	flightless	flightless	Choloepus didactylus	5160		30	0	0	70	0	0	0	0	0	0	Mammalia	Megalonychidae	Choloepus	Metazoa	Pilosa	Chordata	Choloepus didactylus		Choloepus didactylus		Choloepus_didactylus	8.27171878172253	5.69867804759	2.45320194254931	3.87850156039852	2.9841581551939	4.83794179462346	6.68440172655029	True	True	True	True	True	True	True	45.8691646	6.196782242
11166.fmnh.1049	43444	20.46625864	4.274832782	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Red_faced Cisticola	Cisticola_erythrops		MLW.4362	MLW-4362			Cisticola_erythrops	flighted	strong	Cisticola_erythrops	14.77	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Cisticolidae	Cisticola	Metazoa	Passeriformes	Chordata	Cisticola erythrops		Cisticola anonymus		Cisticola_anonymus	2.59651548814737	2.43704992028205	1.19653205507021	-0.135508175685985	-0.652590439805852	-0.717675625277077	2.19296779144521	True	True	True	True	True	True	True	22.27975551	4.219157647
11166.fmnh.1024	19676	9.891197187	3.335518575	fecal	frozen	F	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Red_faced Cisticola	Cisticola_erythrops		MLW.4336	MLW-4336			Cisticola_erythrops	flighted	strong	Cisticola_erythrops	14.77	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Cisticolidae	Cisticola	Metazoa	Passeriformes	Chordata	Cisticola erythrops		Cisticola anonymus		Cisticola_anonymus	2.59651548814737	2.43704992028205	1.19653205507021	-0.135508175685985	-0.652590439805852	-0.717675625277077	2.19296779144521	True	True	True	True	True	True	True	10.11993771	3.29199451
11166.fmnh.924	29861	4.456995298	3.765710995	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Red_faced Cisticola	Cisticola_erythrops		MLW.4244	MLW-4244			Cisticola_erythrops	flighted	strong	Cisticola_erythrops	14.77	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Cisticolidae	Cisticola	Metazoa	Passeriformes	Chordata	Cisticola erythrops		Cisticola anonymus		Cisticola_anonymus	2.59651548814737	2.43704992028205	1.19653205507021	-0.135508175685985	-0.652590439805852	-0.717675625277077	2.19296779144521	True	True	True	True	True	True	True	4.664532147	3.791119567
11166.fmnh.1214	27773	13.19680309	4.233347728	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Red_faced Cisticola	Cisticola_erythrops		MLW.4537	MLW-4537			Cisticola_erythrops	flighted	strong	Cisticola_erythrops	14.77	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Cisticolidae	Cisticola	Metazoa	Passeriformes	Chordata	Cisticola erythrops		Cisticola anonymus		Cisticola_anonymus	2.59651548814737	2.43704992028205	1.19653205507021	-0.135508175685985	-0.652590439805852	-0.717675625277077	2.19296779144521	True	True	True	True	True	True	True	13.5889054	4.293858972
11166.fmnh.956	35366	4.951302121	3.193191592	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Red_faced Cisticola	Cisticola_erythrops		MLW.4278	MLW-4278			Cisticola_erythrops	flighted	strong	Cisticola_erythrops	14.77	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Cisticolidae	Cisticola	Metazoa	Passeriformes	Chordata	Cisticola erythrops		Cisticola anonymus		Cisticola_anonymus	2.59651548814737	2.43704992028205	1.19653205507021	-0.135508175685985	-0.652590439805852	-0.717675625277077	2.19296779144521	True	True	True	True	True	True	True	4.959555997	3.195973885
11166.AS.215.wren	28821	8.162465206	2.5302674	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	marsh wren	Cistothorus palustris	2015	AS.215	AS.215			Cistothorus palustris	flighted	strong	Cistothorus palustris	10.8	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Certhiidae	Cistothorus	Metazoa	Passeriformes	Chordata	Cistothorus palustris		Cistothorus palustris		Cistothorus_palustris	2.28814805626718	2.25609668454468	0.159394910948264	-1.28357988046368	-0.839415129594658	-1.05759392139483	1.92417106497759	True	True	True	True	True	True	True	8.905980039	2.54142543
11166.AS.214.wren	26871	9.824854517	2.345513824	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	marsh wren	Cistothorus palustris	2015	AS.214	AS.214			Cistothorus palustris	flighted	strong	Cistothorus palustris	10.8	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Certhiidae	Cistothorus	Metazoa	Passeriformes	Chordata	Cistothorus palustris		Cistothorus palustris		Cistothorus_palustris	2.28814805626718	2.25609668454468	0.159394910948264	-1.28357988046368	-0.839415129594658	-1.05759392139483	1.92417106497759	True	True	True	True	True	True	True	11.46956413	2.340508669
11166.AS.200.wren	109245	22.14384635	4.481299815	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	marsh wren	Cistothorus palustris	2015	AS.200	AS.200			Cistothorus palustris	flighted	strong	Cistothorus palustris	10.8	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Certhiidae	Cistothorus	Metazoa	Passeriformes	Chordata	Cistothorus palustris		Cistothorus palustris		Cistothorus_palustris	2.28814805626718	2.25609668454468	0.159394910948264	-1.28357988046368	-0.839415129594658	-1.05759392139483	1.92417106497759	True	True	True	True	True	True	True	24.84854984	4.482775578
11166.AS.102.wren	17753	11.18569488	1.291618542	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	marsh wren	Cistothorus palustris	2015	AS.102	AS.102			Cistothorus palustris	flighted	strong	Cistothorus palustris	10.8	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Certhiidae	Cistothorus	Metazoa	Passeriformes	Chordata	Cistothorus palustris		Cistothorus palustris		Cistothorus_palustris	2.28814805626718	2.25609668454468	0.159394910948264	-1.28357988046368	-0.839415129594658	-1.05759392139483	1.92417106497759	True	True	True	True	True	True	True	11.73776758	1.310033194
11166.AS.077.wren	119980	7.778875875	1.6908307	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	marsh wren	Cistothorus palustris	2015	AS.077	AS.077			Cistothorus palustris	flighted	strong	Cistothorus palustris	10.8	Invertebrate	0	100	0	0	0	0	0	0	0	0	Aves	Certhiidae	Cistothorus	Metazoa	Passeriformes	Chordata	Cistothorus palustris		Cistothorus palustris		Cistothorus_palustris	2.28814805626718	2.25609668454468	0.159394910948264	-1.28357988046368	-0.839415129594658	-1.05759392139483	1.92417106497759	True	True	True	True	True	True	True	8.977559594	1.774816271
11815.PWW.3405.FecalFTA	77489	5.182937906	2.549875308	fecal	fta	F	unknown	wild	unknown	Lutz_bats	Holly Lutz	Kenya		Coleura afra		hl.PWW.3405	PWW.3405			Coleura afra	flighted	strong	Coleura afra	10.67		0	100	0	0	0	0	0	0	0	0	Mammalia	Emballonuridae	Coleura	Metazoa	Chiroptera	Chordata	Coleura afra		Coleura afra		Coleura_afra	2.36774876753302	2.72115471403548	0.334896153678341	-1.29117294544717	-0.621518903245208	-0.902199977493868	2.03714746186008	True	True	True	True	True	True	True	6.821923643	2.523521249
11815.PWW.3413.FecalFTA.2	48940	6.777393009	1.679912393	fecal	fta	M	unknown	wild	unknown	Lutz_bats	Holly Lutz	Kenya		Coleura afra		hl.PWW.3413	PWW.3413			Coleura afra	flighted	strong	Coleura afra	10.67		0	100	0	0	0	0	0	0	0	0	Mammalia	Emballonuridae	Coleura	Metazoa	Chiroptera	Chordata	Coleura afra		Coleura afra		Coleura_afra	2.36774876753302	2.72115471403548	0.334896153678341	-1.29117294544717	-0.621518903245208	-0.902199977493868	2.03714746186008	True	True	True	True	True	True	True	7.345267388	1.683084704
11815.PWW.3411.FecalFTA	47682	7.266305193	2.829218374	fecal	fta	F	unknown	wild	unknown	Lutz_bats	Holly Lutz	Kenya		Coleura afra		hl.PWW.3411	PWW.3411			Coleura afra	flighted	strong	Coleura afra	10.67		0	100	0	0	0	0	0	0	0	0	Mammalia	Emballonuridae	Coleura	Metazoa	Chiroptera	Chordata	Coleura afra		Coleura afra		Coleura_afra	2.36774876753302	2.72115471403548	0.334896153678341	-1.29117294544717	-0.621518903245208	-0.902199977493868	2.03714746186008	True	True	True	True	True	True	True	8.626952857	2.858943053
11815.PWW.3414.FecalFTA	79201	4.61791594	1.420054198	fecal	fta	M	unknown	wild	unknown	Lutz_bats	Holly Lutz	Kenya		Coleura afra		hl.PWW.3414	PWW.3414			Coleura afra	flighted	strong	Coleura afra	10.67		0	100	0	0	0	0	0	0	0	0	Mammalia	Emballonuridae	Coleura	Metazoa	Chiroptera	Chordata	Coleura afra		Coleura afra		Coleura_afra	2.36774876753302	2.72115471403548	0.334896153678341	-1.29117294544717	-0.621518903245208	-0.902199977493868	2.03714746186008	True	True	True	True	True	True	True	4.268207564	1.433339376
11815.PWW.3407.FecalFTA	109854	5.404686147	1.462737795	fecal	fta	M	unknown	wild	unknown	Lutz_bats	Holly Lutz	Kenya		Coleura afra		hl.PWW.3407	PWW.3407			Coleura afra	flighted	strong	Coleura afra	10.67		0	100	0	0	0	0	0	0	0	0	Mammalia	Emballonuridae	Coleura	Metazoa	Chiroptera	Chordata	Coleura afra		Coleura afra		Coleura_afra	2.36774876753302	2.72115471403548	0.334896153678341	-1.29117294544717	-0.621518903245208	-0.902199977493868	2.03714746186008	True	True	True	True	True	True	True	4.273484197	1.445155251
11212.BWC2341	14213	50.94429978	7.19096839	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Uganda	Mantled guereza	Colobus guereza		ka.BWC2341	BWC2341			Colobus guereza	flightless	flightless	Colobus guereza	10600		30	0	0	70	0	0	0	0	0	0	Mammalia	Cercopithecidae	Colobus	Metazoa	Primates	Chordata	Colobus guereza		Colobus guereza		Colobus_guereza	9.16434188376356	5.79829254027462	3.02890405179542	5.12742735098191	2.97242364601003	6.00189454032823	7.29544301648895	True	True	True	True	True	True	True	58.84836	7.226877788
1696.VH0001A	27797	35.59394857	6.4877229	fecal	FTA	unknown	unknown	captive	unknown	Comparison of gut flora foliverous primates	Singapore Zoo	Singapore	mantled guereza	Colobus guereza	41025	vh.VH0001A	VH0001A			Colobus guereza	flightless	flightless	Colobus guereza	10600		30	0	0	70	0	0	0	0	0	0	Mammalia	Cercopithecidae	Colobus	Metazoa	Primates	Chordata	Colobus guereza		Colobus guereza		Colobus_guereza	9.16434188376356	5.79829254027462	3.02890405179542	5.12742735098191	2.97242364601003	6.00189454032823	7.29544301648895	True	True	True	True	True	True	True	40.03595168	6.55999394
11212.BWC2061	17797	60.9598225	7.475469525	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Uganda	Mantled guereza	Colobus guereza		ka.BWC2061	BWC2061			Colobus guereza	flightless	flightless	Colobus guereza	10600		30	0	0	70	0	0	0	0	0	0	Mammalia	Cercopithecidae	Colobus	Metazoa	Primates	Chordata	Colobus guereza		Colobus guereza		Colobus_guereza	9.16434188376356	5.79829254027462	3.02890405179542	5.12742735098191	2.97242364601003	6.00189454032823	7.29544301648895	True	True	True	True	True	True	True	75.25446727	7.545012482
11212.BWC2026	11800	50.93149773	7.717206372	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Uganda	Mantled guereza	Colobus guereza		ka.BWC2026	BWC2026			Colobus guereza	flightless	flightless	Colobus guereza	10600		30	0	0	70	0	0	0	0	0	0	Mammalia	Cercopithecidae	Colobus	Metazoa	Primates	Chordata	Colobus guereza		Colobus guereza		Colobus_guereza	9.16434188376356	5.79829254027462	3.02890405179542	5.12742735098191	2.97242364601003	6.00189454032823	7.29544301648895	True	True	True	True	True	True	True	58.66062616	7.759762977
1696.VH0001B	21354	33.01978595	6.491473055	fecal	FTA	unknown	unknown	captive	unknown	Comparison of gut flora foliverous primates	Singapore Zoo	Singapore	mantled guereza	Colobus guereza	41025	vh.0105.2DB4	0105-2DB4			Colobus guereza	flightless	flightless	Colobus guereza	10600		30	0	0	70	0	0	0	0	0	0	Mammalia	Cercopithecidae	Colobus	Metazoa	Primates	Chordata	Colobus guereza		Colobus guereza		Colobus_guereza	9.16434188376356	5.79829254027462	3.02890405179542	5.12742735098191	2.97242364601003	6.00189454032823	7.29544301648895	True	True	True	True	True	True	True	36.72556011	6.464031545
1773.Columb.passer3.lgi	24258	13.31423502	2.102992583	fecal	none	unknown	unknown	wild	unknown	Garcia_bird_gutmicrobiome	Maria Garcia-Amado	Venezuela	Common ground dove	Columbina passerina	40001	mg.Cp3	Cp3			Columbina passerina	flighted	strong	Columbina passerina	35.36	Omnivore	40	10	0	0	0	50	0	0	0	0	Aves	Columbidae	Columbina	Metazoa	Columbiformes	Chordata	Columbina passerina		Columbina passerina		Columbina_passerina	3.48	3.20301328316804	0.677848173697572	-0.577859173873285	-0.142074956543855	0.12815929075266	2.81666113681564	False	True	True	True	True	True	True	14.49950968	2.058807459
