SampleID	deblurred_seqs	pd_5k	shannon_5k	sample_type	preservative	sex	healthy	captive_wild	LIFE_STAGE	dataset	collector	country	Common_name	Species_name	date_collected	individual_ID	animal_ID	group_individual_ID	group_ID	Corrected_Species_name	flight_status	flight_type	query_name	ET.BodyMass.Value	ET.Diet.5Cat	ET.Diet.Fruit	ET.Diet.Inv	ET.Diet.Nect	ET.Diet.PlantO	ET.Diet.Scav	ET.Diet.Seed	ET.Diet.Vect	ET.Diet.Vend	ET.Diet.Vfish	ET.Diet.Vunk	Taxonomy_Class	Taxonomy_Family	Taxonomy_Genus	Taxonomy_Kingdom	Taxonomy_Order	Taxonomy_Phylum	Taxonomy_Species	Taxonomy_Subspecies	TimeTree_name	eltontraits_name	TimeTree_returned	LAV.ln_mass.estimate	LAV.ln_silen.estimate	LAV.ln_lilen.estimate	LAV.ln_stomas.estimate	LAV.ln_caelen.estimate	LAV.ln_sivol.estimate	LAV.ln_nsa.estimate	LAV.ln_mass.imputed	LAV.ln_silen.imputed	LAV.ln_lilen.imputed	LAV.ln_stomas.imputed	LAV.ln_caelen.imputed	LAV.ln_sivol.imputed	LAV.ln_nsa.imputed	pd_10k	shannon_10k	Winker Corrected Species name	migratory	Citation for migratory status	Migration Notes
11166.AS.107.woodpecker	6464	21.88684376	5.512114105	intestinal aspiration	RNAlater	unknown	unknown	wild	unknown	Smithsonian	Smithsonian	USA	downy woodpecker	Picoides pubescens	2015	AS.107	AS.107			Picoides pubescens	flighted	strong	Picoides pubescens	25.55	Invertebrate	10.0	80.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Picidae	Picoides	Metazoa	Piciformes	Chordata	Picoides pubescens		Picoides pubescens		Picoides_pubescens	3.4573286759362203	3.2419061740571	0.415664293537665	-0.468465980330447	0.21059465478127698	0.0110343464735636	2.8687168072959	True	True	True	True	True	True	True			Picoides pubescens	no	Dunn and Alderfer (2011)	
11212.RC2098	15545	52.57732778	7.187143022000001	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Uganda	Western red colobus	Piliocolobus badius		ka.RC2098	RC2098			Piliocolobus badius	flightless	flightless	Piliocolobus badius	8430.4		20.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	Mammalia	Cercopithecidae	Piliocolobus	Metazoa	Primates	Chordata	Piliocolobus badius		Piliocolobus badius		Piliocolobus_badius	8.94880584545975	5.7238402066182195	2.9850698586626696	5.10780005591231	2.8669537294662595	5.8053776168937095	7.12002556371289	True	True	True	True	True	True	True	66.41278995	7.320826724				
11212.RC2137	13364	49.51489207	6.86031175	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Uganda	Western red colobus	Piliocolobus badius		ka.RC2137	RC2137			Piliocolobus badius	flightless	flightless	Piliocolobus badius	8430.4		20.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	Mammalia	Cercopithecidae	Piliocolobus	Metazoa	Primates	Chordata	Piliocolobus badius		Piliocolobus badius		Piliocolobus_badius	8.94880584545975	5.7238402066182195	2.9850698586626696	5.10780005591231	2.8669537294662595	5.8053776168937095	7.12002556371289	True	True	True	True	True	True	True	56.36014043	6.8746238239999995				
11212.RC2036	16828	56.63228781	7.585885035	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Uganda	Western red colobus	Piliocolobus badius		ka.RC2036	RC2036			Piliocolobus badius	flightless	flightless	Piliocolobus badius	8430.4		20.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	Mammalia	Cercopithecidae	Piliocolobus	Metazoa	Primates	Chordata	Piliocolobus badius		Piliocolobus badius		Piliocolobus_badius	8.94880584545975	5.7238402066182195	2.9850698586626696	5.10780005591231	2.8669537294662595	5.8053776168937095	7.12002556371289	True	True	True	True	True	True	True	68.44168597	7.6972132779999995				
11212.RC2071	11275	57.93166465	7.384791995	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Uganda	Western red colobus	Piliocolobus badius		ka.RC2071	RC2071			Piliocolobus badius	flightless	flightless	Piliocolobus badius	8430.4		20.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	Mammalia	Cercopithecidae	Piliocolobus	Metazoa	Primates	Chordata	Piliocolobus badius		Piliocolobus badius		Piliocolobus_badius	8.94880584545975	5.7238402066182195	2.9850698586626696	5.10780005591231	2.8669537294662595	5.8053776168937095	7.12002556371289	True	True	True	True	True	True	True	66.90377284	7.46713405				
11212.RC2096	14747	56.25323732	7.135100766	fecal	etoh	unknown	unknown	wild	adult	Amato folivory	Katie Amato	Uganda	Western red colobus	Piliocolobus badius		ka.RC2096	RC2096			Piliocolobus badius	flightless	flightless	Piliocolobus badius	8430.4		20.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	Mammalia	Cercopithecidae	Piliocolobus	Metazoa	Primates	Chordata	Piliocolobus badius		Piliocolobus badius		Piliocolobus_badius	8.94880584545975	5.7238402066182195	2.9850698586626696	5.10780005591231	2.8669537294662595	5.8053776168937095	7.12002556371289	True	True	True	True	True	True	True	66.20496852	7.191355774				
10684.weampp13B09	24870	18.48270283	4.526519896	fecal	liquid nitrogen	M	unknown	wild	after hatch year	Winker birds	Kevin Winker	USA	Snow Bunting	Plectrophenax nivalis	8/20/99	UAM9307	UAM9307			Plectrophenax nivalis	flighted	strong	Plectrophenax nivalis	42.2	PlantSeed	0.0	30.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Fringillidae	Plectrophenax	Metazoa	Passeriformes	Chordata	Plectrophenax nivalis		Plectrophenax nivalis		Plectrophenax_nivalis	3.60339500938658	3.31483197057387	1.07886126787304	0.0450066719257288	-0.517546193540016	-0.0994902755477646	2.75469342198229	True	True	True	True	True	True	True	21.96839023	4.503976638999999	Plectrophenax nivalis	yes	Dunn and Alderfer (2011)	AOS treats in family Calcariidae.
10684.weampp12F07	17369	39.50734787	6.006245613	fecal	liquid nitrogen	F	unknown	wild	after hatch year	Winker birds	Kevin Winker	USA	Snow Bunting	Plectrophenax nivalis	5/24/01	UAM13366	UAM13366			Plectrophenax nivalis	flighted	strong	Plectrophenax nivalis	42.2	PlantSeed	0.0	30.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Fringillidae	Plectrophenax	Metazoa	Passeriformes	Chordata	Plectrophenax nivalis		Plectrophenax nivalis		Plectrophenax_nivalis	3.60339500938658	3.31483197057387	1.07886126787304	0.0450066719257288	-0.517546193540016	-0.0994902755477646	2.75469342198229	True	True	True	True	True	True	True	47.4465855	6.054886065	Plectrophenax nivalis	yes	Dunn and Alderfer (2011)	AOS treats in family Calcariidae.
10684.weampp14H12	21614	31.265755100000003	4.373983798	fecal	liquid nitrogen	F	unknown	wild	IM	Winker birds	Kevin Winker	USA	Snow Bunting	Plectrophenax nivalis	9/22/98	UAM8476	UAM8476			Plectrophenax nivalis	flighted	strong	Plectrophenax nivalis	42.2	PlantSeed	0.0	30.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Fringillidae	Plectrophenax	Metazoa	Passeriformes	Chordata	Plectrophenax nivalis		Plectrophenax nivalis		Plectrophenax_nivalis	3.60339500938658	3.31483197057387	1.07886126787304	0.0450066719257288	-0.517546193540016	-0.0994902755477646	2.75469342198229	True	True	True	True	True	True	True	40.39117244	4.513883783	Plectrophenax nivalis	yes	Dunn and Alderfer (2011)	AOS treats in family Calcariidae.
10684.weampp06G12	32667	26.57631706	3.280062009	intestinal	liquid nitrogen	M	unknown	wild	after hatch year	Winker birds	Kevin Winker	USA	Snow Bunting	Plectrophenax nivalis	6/15/04	UAM20106	UAM20106			Plectrophenax nivalis	flighted	strong	Plectrophenax nivalis	42.2	PlantSeed	0.0	30.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Fringillidae	Plectrophenax	Metazoa	Passeriformes	Chordata	Plectrophenax nivalis		Plectrophenax nivalis		Plectrophenax_nivalis	3.60339500938658	3.31483197057387	1.07886126787304	0.0450066719257288	-0.517546193540016	-0.0994902755477646	2.75469342198229	True	True	True	True	True	True	True	33.19887175	3.271687493	Plectrophenax nivalis	yes	Dunn and Alderfer (2011)	AOS treats in family Calcariidae.
10684.weampp16B02	25132	13.94132547	2.721497733	fecal	liquid nitrogen	F	unknown	wild	unknown	Winker birds	Kevin Winker	USA	Snow Bunting	Plectrophenax nivalis	12/17/11	UAM29509	UAM29509			Plectrophenax nivalis	flighted	strong	Plectrophenax nivalis	42.2	PlantSeed	0.0	30.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	Aves	Fringillidae	Plectrophenax	Metazoa	Passeriformes	Chordata	Plectrophenax nivalis		Plectrophenax nivalis		Plectrophenax_nivalis	3.60339500938658	3.31483197057387	1.07886126787304	0.0450066719257288	-0.517546193540016	-0.0994902755477646	2.75469342198229	True	True	True	True	True	True	True	17.41037174	2.740931347	Plectrophenax nivalis	yes	Dunn and Alderfer (2011)	AOS treats in family Calcariidae.
11166.fmnh.2603	28318	11.13698318	2.684036329	intestinal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Spectacled Weaver	Ploceus_ocularis		MLW.4297	MLW-4297			Ploceus_ocularis	flighted	strong	Ploceus_ocularis	25.2	Invertebrate	10.0	60.0	0.0	10.0	0.0	10.0	10.0	0.0	0.0	0.0	Aves	Ploceidae	Ploceus	Metazoa	Passeriformes	Chordata	Ploceus ocularis		Ploceus ocularis		Ploceus_ocularis	3.1479363318888396	2.79573947465401	0.968506993793122	-0.0425624906049173	-0.521449615207828	-0.31470370046047497	2.54982953761681	True	True	True	True	True	True	True	12.23890076	2.719978027	Ploceus ocularis	no	HBW Alive	
11166.fmnh.1088	9083	3.216584488	1.663733074	fecal	frozen	F	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Spectacled Weaver	Ploceus_ocularis		MLW.4401	MLW-4401			Ploceus_ocularis	flighted	strong	Ploceus_ocularis	25.2	Invertebrate	10.0	60.0	0.0	10.0	0.0	10.0	10.0	0.0	0.0	0.0	Aves	Ploceidae	Ploceus	Metazoa	Passeriformes	Chordata	Ploceus ocularis		Ploceus ocularis		Ploceus_ocularis	3.1479363318888396	2.79573947465401	0.968506993793122	-0.0425624906049173	-0.521449615207828	-0.31470370046047497	2.54982953761681	True	True	True	True	True	True	True			Ploceus ocularis	no	HBW Alive	
11166.fmnh.1288	16204	3.4730584230000003	1.761037971	fecal	frozen	F	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Spectacled Weaver	Ploceus_ocularis		MLW.4615	MLW-4615			Ploceus_ocularis	flighted	strong	Ploceus_ocularis	25.2	Invertebrate	10.0	60.0	0.0	10.0	0.0	10.0	10.0	0.0	0.0	0.0	Aves	Ploceidae	Ploceus	Metazoa	Passeriformes	Chordata	Ploceus ocularis		Ploceus ocularis		Ploceus_ocularis	3.1479363318888396	2.79573947465401	0.968506993793122	-0.0425624906049173	-0.521449615207828	-0.31470370046047497	2.54982953761681	True	True	True	True	True	True	True	3.588359741	1.78746158	Ploceus ocularis	no	HBW Alive	
11166.fmnh.1087	129092	9.946476949	4.898804384	fecal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Spectacled Weaver	Ploceus_ocularis		MLW.4400	MLW-4400			Ploceus_ocularis	flighted	strong	Ploceus_ocularis	25.2	Invertebrate	10.0	60.0	0.0	10.0	0.0	10.0	10.0	0.0	0.0	0.0	Aves	Ploceidae	Ploceus	Metazoa	Passeriformes	Chordata	Ploceus ocularis		Ploceus ocularis		Ploceus_ocularis	3.1479363318888396	2.79573947465401	0.968506993793122	-0.0425624906049173	-0.521449615207828	-0.31470370046047497	2.54982953761681	True	True	True	True	True	True	True	10.75388726	4.899118023	Ploceus ocularis	no	HBW Alive	
11166.fmnh.2843	111293	12.71227742	0.85889338	intestinal	frozen	M	unknown	wild	unknown	FMNH birds	FMNH	Malawi	Spectacled Weaver	Ploceus_ocularis		MLW.4631	MLW-4631			Ploceus_ocularis	flighted	strong	Ploceus_ocularis	25.2	Invertebrate	10.0	60.0	0.0	10.0	0.0	10.0	10.0	0.0	0.0	0.0	Aves	Ploceidae	Ploceus	Metazoa	Passeriformes	Chordata	Ploceus ocularis		Ploceus ocularis		Ploceus_ocularis	3.1479363318888396	2.79573947465401	0.968506993793122	-0.0425624906049173	-0.521449615207828	-0.31470370046047497	2.54982953761681	True	True	True	True	True	True	True	17.66577671	0.8645702120000001	Ploceus ocularis	no	HBW Alive	
10684.weampp11G07	37461	25.67943597	4.962708025	intestinal	liquid nitrogen	M	unknown	wild	adult	Winker birds	Kevin Winker	USA	Pacific Golden Plover	Pluvialis fulva	7/23/98	UAM9513	UAM9513			Pluvialis fulva	flighted	strong	Pluvialis fulva	134.9	Invertebrate	10.0	70.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Pluvialis	Metazoa	Charadriiformes	Chordata	Pluvialis fulva		Pluvialis fulva		Pluvialis_fulva	4.508045967993441	3.98087283918844	1.1082778426588502	0.82373407756127	1.28467882673778	1.2485735279794399	3.8974995494453197	True	True	True	True	True	True	True	29.07613902	5.0084148410000005	Pluvialis fulva	yes	Dunn and Alderfer (2011)	
10684.weampp04B10	111303	24.65837909	4.963986341	intestinal	liquid nitrogen	M	unknown	wild	unknown	Winker birds	Kevin Winker	Philippines	Pacific Golden Plover	Pluvialis fulva	10/12/07	UAM26754	UAM26754			Pluvialis fulva	flighted	strong	Pluvialis fulva	134.9	Invertebrate	10.0	70.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Pluvialis	Metazoa	Charadriiformes	Chordata	Pluvialis fulva		Pluvialis fulva		Pluvialis_fulva	4.508045967993441	3.98087283918844	1.1082778426588502	0.82373407756127	1.28467882673778	1.2485735279794399	3.8974995494453197	True	True	True	True	True	True	True	26.58543464	4.992932843999999	Pluvialis fulva	yes	Dunn and Alderfer (2011)	
10684.weampp12B04	25977	100.8850855	7.416623133	intestinal	liquid nitrogen	F	unknown	wild	hatch year	Winker birds	Kevin Winker	USA	Pacific Golden Plover	Pluvialis fulva	12/9/97	UAM14602	UAM14602			Pluvialis fulva	flighted	strong	Pluvialis fulva	134.9	Invertebrate	10.0	70.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Pluvialis	Metazoa	Charadriiformes	Chordata	Pluvialis fulva		Pluvialis fulva		Pluvialis_fulva	4.508045967993441	3.98087283918844	1.1082778426588502	0.82373407756127	1.28467882673778	1.2485735279794399	3.8974995494453197	True	True	True	True	True	True	True	131.40233840000002	7.520293916	Pluvialis fulva	yes	Dunn and Alderfer (2011)	
10684.weampp01C01	57842	15.75909274	3.4469474489999996	unknown	liquid nitrogen	M	unknown	wild	after hatch year	Winker birds	Kevin Winker	Philippines	Pacific Golden Plover	Pluvialis fulva	10/11/07	UAM26753	UAM26753			Pluvialis fulva	flighted	strong	Pluvialis fulva	134.9	Invertebrate	10.0	70.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Pluvialis	Metazoa	Charadriiformes	Chordata	Pluvialis fulva		Pluvialis fulva		Pluvialis_fulva	4.508045967993441	3.98087283918844	1.1082778426588502	0.82373407756127	1.28467882673778	1.2485735279794399	3.8974995494453197	True	True	True	True	True	True	True	16.67261857	3.479304487	Pluvialis fulva	yes	Dunn and Alderfer (2011)	
10684.weampp12G01	21524	20.63436062	5.0056061	intestinal	liquid nitrogen	M	unknown	wild	adult	Winker birds	Kevin Winker	USA	Pacific Golden Plover	Pluvialis fulva	7/20/98	UAM9512	UAM9512			Pluvialis fulva	flighted	strong	Pluvialis fulva	134.9	Invertebrate	10.0	70.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Pluvialis	Metazoa	Charadriiformes	Chordata	Pluvialis fulva		Pluvialis fulva		Pluvialis_fulva	4.508045967993441	3.98087283918844	1.1082778426588502	0.82373407756127	1.28467882673778	1.2485735279794399	3.8974995494453197	True	True	True	True	True	True	True	22.6457777	5.053621158	Pluvialis fulva	yes	Dunn and Alderfer (2011)	
10684.weampp15D09	29648	16.75427689	3.385014028	fecal	liquid nitrogen	F	unknown	wild	adult	Winker birds	Kevin Winker	USA	Black-bellied Plover	Pluvialis squatarola	6/6/01	UAM13488	UAM13488			Pluvialis squatarola	flighted	strong	Pluvialis squatarola	250.0	Invertebrate	0.0	70.0	0.0	20.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Pluvialis	Metazoa	Charadriiformes	Chordata	Pluvialis squatarola		Pluvialis squatarola		Pluvialis_squatarola	5.07	4.34	1.34	1.4841394054166999	1.53	1.74970895736845	4.3430139657325695	False	False	False	True	False	True	True	20.25927334	3.381477367	Pluvialis squatarola	yes	Dunn and Alderfer (2011)	
10684.weampp14C11	38957	12.93658703	2.411939671	fecal	liquid nitrogen	M	unknown	wild	adult	Winker birds	Kevin Winker	USA	Black-bellied Plover	Pluvialis squatarola	6/5/01	UAM13389	UAM13389			Pluvialis squatarola	flighted	strong	Pluvialis squatarola	250.0	Invertebrate	0.0	70.0	0.0	20.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Pluvialis	Metazoa	Charadriiformes	Chordata	Pluvialis squatarola		Pluvialis squatarola		Pluvialis_squatarola	5.07	4.34	1.34	1.4841394054166999	1.53	1.74970895736845	4.3430139657325695	False	False	False	True	False	True	True	19.05650028	2.430142568	Pluvialis squatarola	yes	Dunn and Alderfer (2011)	
10684.weampp03H10	128738	9.872265085	2.7714479169999997	intestinal	liquid nitrogen	F	unknown	wild	after hatch year	Winker birds	Kevin Winker	Philippines	Black-bellied Plover	Pluvialis squatarola	11/6/03	UAM21733	UAM21733			Pluvialis squatarola	flighted	strong	Pluvialis squatarola	250.0	Invertebrate	0.0	70.0	0.0	20.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Pluvialis	Metazoa	Charadriiformes	Chordata	Pluvialis squatarola		Pluvialis squatarola		Pluvialis_squatarola	5.07	4.34	1.34	1.4841394054166999	1.53	1.74970895736845	4.3430139657325695	False	False	False	True	False	True	True	11.20285466	2.7597777310000002	Pluvialis squatarola	yes	Dunn and Alderfer (2011)	
10684.weampp13B06	5738	6.069190308	3.100099015	intestinal	liquid nitrogen	F	unknown	wild	after hatch year	Winker birds	Kevin Winker	Philippines	Black-bellied Plover	Pluvialis squatarola	11/23/01	UAM14241	UAM14241			Pluvialis squatarola	flighted	strong	Pluvialis squatarola	250.0	Invertebrate	0.0	70.0	0.0	20.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Pluvialis	Metazoa	Charadriiformes	Chordata	Pluvialis squatarola		Pluvialis squatarola		Pluvialis_squatarola	5.07	4.34	1.34	1.4841394054166999	1.53	1.74970895736845	4.3430139657325695	False	False	False	True	False	True	True			Pluvialis squatarola	yes	Dunn and Alderfer (2011)	
10684.weampp10A02	30411	8.799235152	3.873521158	intestinal	liquid nitrogen	F	unknown	wild	after hatch year	Winker birds	Kevin Winker	USA	Black-bellied Plover	Pluvialis squatarola	6/5/01	UAM13390	UAM13390			Pluvialis squatarola	flighted	strong	Pluvialis squatarola	250.0	Invertebrate	0.0	70.0	0.0	20.0	0.0	10.0	0.0	0.0	0.0	0.0	Aves	Charadriidae	Pluvialis	Metazoa	Charadriiformes	Chordata	Pluvialis squatarola		Pluvialis squatarola		Pluvialis_squatarola	5.07	4.34	1.34	1.4841394054166999	1.53	1.74970895736845	4.3430139657325695	False	False	False	True	False	True	True	9.817530556	3.89939601	Pluvialis squatarola	yes	Dunn and Alderfer (2011)	
11166.ATL.24379.dragon	118358	36.24491956	6.160255685	fecal	none	M	unknown	captive		Atlanta	Zoo Atlanta	USA	Bearded dragon	Pogona vitticeps	10/8/15	atl.13R117	13R117			Pogona vitticeps	flightless	flightless	Pogona vitticeps													Lepidosauria	Agamidae	Pogona	Metazoa	Squamata	Chordata	Pogona vitticeps		Pogona vitticeps		Pogona_vitticeps															43.47452206	6.235630388				
11166.ATL.24370.dragon	55591	32.00258133	5.701905022	fecal	none	M	unknown	captive		Atlanta	Zoo Atlanta	USA	Bearded dragon	Pogona vitticeps	10/8/15	atl.13R118	13R118			Pogona vitticeps	flightless	flightless	Pogona vitticeps													Lepidosauria	Agamidae	Pogona	Metazoa	Squamata	Chordata	Pogona vitticeps		Pogona vitticeps		Pogona_vitticeps															38.69358178	5.8229829120000005				
11166.TAR.B00122.1	15819	42.70638558	6.40425345	fecal	etoh	unknown	unknown	captive	unknown	Taronga	Taronga Zoo	Australia	bearded dragon	Pogona vitticeps	10/12/15	tar.B00122.stefan	stefan			Pogona vitticeps	flightless	flightless	Pogona vitticeps													Lepidosauria	Agamidae	Pogona	Metazoa	Squamata	Chordata	Pogona vitticeps		Pogona vitticeps		Pogona_vitticeps															49.24329884	6.438850499				
11166.ATL.25161.dragon	91718	41.14216369	6.105401522999999	fecal	none	M	unknown	captive		Atlanta	Zoo Atlanta	USA	Bearded dragon	Pogona vitticeps	10/7/15	atl.13R111	13R111			Pogona vitticeps	flightless	flightless	Pogona vitticeps													Lepidosauria	Agamidae	Pogona	Metazoa	Squamata	Chordata	Pogona vitticeps		Pogona vitticeps		Pogona_vitticeps															48.67274857	6.139485103999999				
11166.ATL.24413.dragon	87695	35.01067094	5.868566659	fecal	none	M	unknown	captive		Atlanta	Zoo Atlanta	USA	Bearded dragon	Pogona vitticeps	10/8/15	atl.13R110	13R110			Pogona vitticeps	flightless	flightless	Pogona vitticeps													Lepidosauria	Agamidae	Pogona	Metazoa	Squamata	Chordata	Pogona vitticeps		Pogona vitticeps		Pogona_vitticeps															40.12126371	5.863417486				
11166.JCK.10308.FecalFTA	55487	32.08892669	6.784798836	feces	fta			wild		Lutz_bats	Holly Lutz	Uganda		Praomys jacksoni		JCK.10308	JCK.10308			Praomys jacksoni	flightless	flightless	Praomys jacksoni	42.0		30.0	20.0	0.0	20.0	0.0	30.0	0.0	0.0	0.0	0.0	Mammalia	Muridae	Praomys	Metazoa	Rodentia	Chordata	Praomys jacksoni		Praomys jacksoni		Praomys_jacksoni	3.8566002180914	3.4772886045088702	2.3234899241545697	1.79110219692006	1.5522807403830798	1.3471054746011901	3.74361518620915	True	True	True	True	True	True	True	35.48846742	6.781869372999999				
11166.JCK.10310.FecalFTA	50325	30.68178331	6.7959947739999995	feces	fta			wild		Lutz_bats	Holly Lutz	Uganda		Praomys jacksoni		JCK.10310	JCK.10310			Praomys jacksoni	flightless	flightless	Praomys jacksoni	42.0		30.0	20.0	0.0	20.0	0.0	30.0	0.0	0.0	0.0	0.0	Mammalia	Muridae	Praomys	Metazoa	Rodentia	Chordata	Praomys jacksoni		Praomys jacksoni		Praomys_jacksoni	3.8566002180914	3.4772886045088702	2.3234899241545697	1.79110219692006	1.5522807403830798	1.3471054746011901	3.74361518620915	True	True	True	True	True	True	True	37.07299695	6.835728056000001				
11166.JCK.10288.FecalFTA	59846	27.88338475	5.020203555	feces	fta			wild		Lutz_bats	Holly Lutz	Uganda		Praomys jacksoni		JCK.10288	JCK.10288			Praomys jacksoni	flightless	flightless	Praomys jacksoni	42.0		30.0	20.0	0.0	20.0	0.0	30.0	0.0	0.0	0.0	0.0	Mammalia	Muridae	Praomys	Metazoa	Rodentia	Chordata	Praomys jacksoni		Praomys jacksoni		Praomys_jacksoni	3.8566002180914	3.4772886045088702	2.3234899241545697	1.79110219692006	1.5522807403830798	1.3471054746011901	3.74361518620915	True	True	True	True	True	True	True	37.16968445	5.091807465				
11166.JCK.10341.FecalFTA	48627	36.84645336	6.913936116	feces	fta			wild		Lutz_bats	Holly Lutz	Uganda		Praomys jacksoni		JCK.10341	JCK.10341			Praomys jacksoni	flightless	flightless	Praomys jacksoni	42.0		30.0	20.0	0.0	20.0	0.0	30.0	0.0	0.0	0.0	0.0	Mammalia	Muridae	Praomys	Metazoa	Rodentia	Chordata	Praomys jacksoni		Praomys jacksoni		Praomys_jacksoni	3.8566002180914	3.4772886045088702	2.3234899241545697	1.79110219692006	1.5522807403830798	1.3471054746011901	3.74361518620915	True	True	True	True	True	True	True	42.96322897	7.007729319				
