	observed_otus
10171.Przw.9UH.RNAL4	1076
10171.USA.DOM.Cappi.2.15.RNAlater	1230
10171.Unknown1.ETOH	968
10171.Mong.DOM8.ETOH	972
10171.Przw.5NA.RNAL1	1036
10171.Mong.DOM35	1141
10171.Przw.7VE.ETOH2	942
10171.Przw.unknown2	884
10171.Przw.7SD.ETOH2	1007
10171.Mong.DOM3	1112
10171.Mong.DOM12.ETOH	1040
10171.Przw.7GA.RNAL1	1028
10171.Przw.9SY.RNAL3	1077
10171.Przw.9CH.RNAL3	1162
10171.Przw.9SY.RNAL4	1054
10171.Przw.7OLD.RNAL1	1113
10171.Mong.DOM4	1016
10171.Przw.3TA.RNAL1	1025
10171.Przw.7AG.ETOH2	750
10171.Przw.5BR.RNAL1	1245
10171.Przw.5SS.RNAL1	1189
10171.Mong.DOM24	998
10171.Przw.8KL.RNAL2	1324
10171.Przw.5SH.RNAL2	977
10171.Przw.5CM.ETOH1	972
10171.Przw.5DB.RNAL1	1306
10171.Mong.DOM23	1024
10171.Przw.7KH.RNAL2	1048
10171.Przw.6CH.RNAL2	1267
10171.USA.DOM.Abby.2.15.RNAlater	662
10171.Przw.6DI.RNAL2	1292
10171.Przw.6UL.ETOH1	831
10171.Przw.3HA.RNAL1	820
10171.Przw.5HS.RNAL1	1019
10171.Przw.3YO.ETOH1	1077
10171.Przw.7MY.RNAL2	919
10171.Mong.DOM28.ETOH	964
10171.Przw.5SR.RNAL1	1151
10171.Przw.3CA.RNAL1	1243
10171.Przw.9UL.RNAL2	971
10171.Przw.6AR.RNAL1	1275
10171.Przw.5KL.ETOH1	844
10171.USA.DOM.Scout.2.15.RNAlater	1208
10171.Mong.DOM22.ETOH	1133
10171.Przw.5BR.RNAL2	1259
10171.Przw.5PX.RNAL1	1037
10171.Mong.DOM27	989
10171.Przw.6HS.RNAL2	1000
10171.Przw.3KD.ETOH1	768
10171.Przw.8UCA.RNAL1	1099
10171.Przw.6GH.RNAL1	1000
10171.Przw.5UH.RNAL1	1052
10171.Przw.6CL.ETOH2	881
10171.Mong.DOM29.ETOH	1093
10171.Przw.6AH.RNAL1	1000
10171.Mong.DOM36.ETOH	809
10171.Przw.6BI.RNAL1	1110
10171.Przw.6CI.RNAL1	944
10171.Przw.5AS.RNAL2	1081
10171.Przw.7MY.RNAL1	1002
10171.Mong.DOM29	982
10171.Przw.6AR.RNAL2	1102
10171.Przw.6LI.RNAL1	860
10171.Przw.5KH.RNAL1	1061
10171.Przw.6CR.RNAL2	1255
10171.Mong.DOM13.ETOH	1051
10171.Mong.DOM9	1083
10171.Przw.9KD.RNAL2	777
10171.Mong.DOM31	1000
10171.Mong.DOM16.ETOH	903
10171.Przw.5TO.ETOH2	1018
10171.Przw.5CA.RNAL2	1037
10171.Mong.DOM12	1059
10171.Przw.3CH.RNAL1	1053
10171.Mong.DOM36	767
10171.Przw.7ED.ETOH1	867
10171.Przw.unknown1	1001
10171.Przw.6YO.ETOH2	1050
10171.Przw.7SD.ETOH1	961
10171.Przw.2NI.RNAL1	999
10171.Przw.6HA.RNAL2	1013
10171.Przw.7GA.RNAL2	1235
10171.Mong.DOM9.ETOH	1060
10171.Przw.2SH.RNAL1	1224
10171.Mong.DOM3.ETOH	1037
10171.Mong.DOM6.ETOH	1169
10171.Przw.5TO.RNAL1	1081
10171.Unknown2.ETOH	874
10171.Mong.DOM4.ETOH	1013
10171.Przw.3UGH.ETOH1	801
10171.Przw.3AS.ETOH1	812
10171.Mong.DOM1.ETOH	1022
10171.Mong.DOM28	993
10171.USA.DOM.Amper.2.15.ETOH	1260
10171.Przw.7VE.RNAL2	958
10171.Przw.5NA.ETOH1	1030
10171.Przw.7ED.RNAL2	1024
10171.Mong.DOM21	985
10171.Przw.7SD.RNAL2	1156
10171.Mong.DOM26	1197
10171.Przw.8SY.RNAL1	1165
10171.Przw.7BG.RNAL2	958
10171.Przw.5BR.ETOH1	1062
10171.Przw.5SS.ETOH1	1032
10171.USA.DOM.Velvet.2.15.ETOH	1091
10171.Przw.7AG.RNAL2	1015
10171.USA.DOM.Sunny.2.15.RNAlater	1310
10171.Mong.DOM31.ETOH	906
10171.Przw.6CH.ETOH2	994
10171.Przw.6UCM.RNAL2	991
10171.Przw.5CM.RNAL1	992
10171.Przw.5SH.ETOH2	1006
10171.Mong.DOM21.ETOH	758
10171.Przw.3YO.RNAL1	1257
10171.Przw.6BI.ETOH2	1038
10171.Mong.DOM24.ETOH	822
10171.Mong.DOM13	1109
10171.Przw.6UL.RNAL1	951
10171.Przw.5CL.RNAL1	1180
10171.Przw.6DI.ETOH2	1291
10171.Mong.DOM14	1240
10171.Przw.6AR.ETOH1	931
10171.Przw.3CA.ETOH1	1061
10171.Przw.5KL.RNAL1	986
10171.Przw.5SR.ETOH1	819
10171.Mong.DOM30	1042
10171.USA.DOM.Cappi.2.15.ETOH	1202
10171.USA.DOM.Abby.2.15.ETOH	626
10171.Przw.7MY.ETOH2	756
10171.Przw.8SS.RNAL2	1155
10285.RightWhale.F16	387
10285.RightWhale.F11	318
10285.SeiWhale.JS1	309
10285.Hippo.JS20	209
10285.Hippo.JS21	229
10285.RightWhale.F5	299
10285.RightWhale.F2	369
10285.RightWhale.F8	366
10285.BelugaWhale.JS17	36
10285.HumpbackWhale.JS11	209
10285.HumpbackWhale.JS9	171
10285.BottlenoseDolphin.JS14	9
10285.Hippo.JS19	270
10285.BottlenoseDolphin.JS13	48
10285.RightWhale.F12	371
10285.RightWhale.F9	334
10285.Rabbit.JS8	360
10285.Fisher.JS7	191
10285.Hippo.JS18	251
10285.WhitetailDeer.JS6	683
10285.HumpbackWhale.JS10	384
2300.BB.12.colon	31
2300.BB.4085.colon	44
2300.BB.03.colon	38
2300.BB.4064.colon	62
2300.BB.11.colon	50
2300.BB.4067.colon	70
2300.BB.4087.colon	23
2300.BB.15.colon	38
2300.BB.05.colon	47
2300.BB.04.colon	43
2300.BB.4021.colon	46
2300.BB.07.colon	35
2300.BB.2150.colon	26
2300.BB.2213.colon	37
940.CR.52.Fecal	103
940.CR.23.Fecal	40
940.CR.33.Fecal	28
940.CR.53.Fecal	211
940.CR.43.Fecal	332
940.CR.41.Fecal	394
940.CR.51.Fecal	187
940.CR.10.Fecal	62
940.CR.50.Fecal	190
940.F.02	21
940.CARP.10.Fecal	196
940.CR.55.Fecal	104
940.CARP.25.Fecal	193
940.CR.35.Fecal	226
940.CR.44.Fecal	132
940.CR.54.Fecal	259
940.CR.36.Fecal	223
940.CR.47.Fecal	234
940.CR.57.Fecal	457
940.CR.37.Fecal	208
940.P.07.Fecal	409
940.P.04.Fecal	154
940.P.14.Fecal	255
940.P.01.Fecal	148
940.F.01	49
940.P.02.Fecal	163
940.CR.59.Fecal	282
940.CR.39.Fecal	382
940.CR.29.Fecal	161
940.CR.58.Fecal	240
940.CR.48.Fecal	45
940.CARP.28.Fecal	244
940.CR.18.Fecal	377
940.CR.28.Fecal	585
940.CR.38.Fecal	158
940.P.03.Fecal	424
10925.B61G05F.CAP	374
10925.P22O17F.CAP	566
10925.O06Y45F.0815A	464
10925.Y58Y59F.CAP	407
10925.ORY0827	744
10925.P08R07F.0815A	543
10925.G71L27.0715C	505
10925.P57W58F.0715C	670
10925.W07Y10F.0615C	431
10925.Y50P15F.0815B	495
10925.R72Y56F.0915B	470
10925.O06K26F.CAP	484
10925.W12L17F.0615A.b	463
10925.P59R60F.0715A	443
10925.W02G13F.0715A.b	569
10925.P22O17F.0915A	532
10925.O06Y45F.0715A	429
10925.R09L21F.0715C.a	423
10925.Y56W06F.CAP	419
10925.B44W21F.CAP	383
10925.O39G42F.0815B	746
10925.Y58K24M.0715B	534
10925.Y50P15F.0615C	563
10925.W12L17F.CAP	535
10925.R60K13F.0615A	380
10925.Y58Y59F.0915A	1111
10925.P59R60F.0815A	619
10925.R60P59M.CAP	346
10925.G14R13F.CAP	388
10925.Y56W06F.0715B	509
10925.K17W49F.0615C	585
10925.P49P50F.0615B	526
10925.P61L62F.0615A	392
10925.HAR0804	766
10925.P49P50F.0715C	522
10925.B44W21F.0815A	579
10925.O15W16F.0615D	556
10925.K17W49F.0715B	569
10925.K17W49F.0615D	534
10925.R05R37F.CAP	496
10925.CAT0828	836
10925.W07Y10F.CAP	476
10925.P55G28F.0715B	374
10925.R03W49F.0615A	474
10925.Y58K24M.CAP	574
10925.GIR0823	615
10925.P51K13F.CAP	374
10925.G18B02F.0815A	533
10925.W12L17F.0915A	538
10925.O15W16F.0815B	506
10925.G56W12F.0715A	393
10925.B44W21F.0715A	577
10925.G42O41F.CAP	390
10925.P61L62F.0915A	580
10925.R09L21F.0615A	282
10925.B26L11F.CAP.a	648
10925.G42O41F.0815A	445
10925.P22O17F.0615A.b	509
10925.R11B12F.0715A	376
10925.Y50P15F.0615B	497
10925.B34K23F.0715C	555
10925.Y58K04.0815B	518
10925.P22O17F.0715A	545
10925.Y58Y59F.0815A	464
10925.Y50P15F.0715A.a	462
10925.GIR0903.b	664
10925.G42O41F.0715A	459
10925.B67O45F.CAP	385
10925.G28K15F.CAP	524
10925.O39G42F.CAP	382
10925.B54P53F.CAP	487
10925.R11B12F.0815A	450
10925.B42R23F.CAP	339
10925.P57W58F.0715B	538
10925.W07Y10F.0615B	505
10925.B54P53F.0715B	728
10925.P57W58F.0615C	593
10925.G71L27.0715B	619
10925.R11B12F.CAP	332
10925.O15W16F.CAP	512
10925.K21R15F.CAP	467
10925.O06K26F.0715A	532
10925.P59R60F.0615A	383
10925.G71L27F.CAP	485
10925.Y56W06F.0815D	554
10925.P63O64F.0615A	610
10925.W01K02F.0815A	415
10925.G20Y31F.0815A	545
10925.R03W49F.0815A	526
10925.R72Y56F.CAP	458
10925.PZB0803	934
10925.P55G28F.0715C	452
10925.GIR0808	806
10925.L18W08F.CAP	500
10925.W02G63F.0915A	618
10925.B34Y31F.0815B	566
10925.P49P50F.0615C	547
10925.K17W49F.0615B	562
10925.R05R37F.0715B	538
10925.L53L18F.CAP	446
10925.R03W49F.0715A	352
10925.P49P50F.0815A	494
10925.O15W16F.0715A.a	537
10925.P63O64F.0615B	635
10925.G56W12F.CAP	263
10925.GZB0822	1080
10925.W01K02F.0815B	479
10925.B44W21F.0615B	539
10925.W08P66F.CAP	448
10925.G20Y31F.0815B	466
10925.B34Y31F.0715A	589
10925.B26L11F.0715A	499
10925.K27G56F.CAP	492
10925.Y56W06F.0615A	471
10925.B44W21F.0815C	557
10925.IMP0811	765
10925.P49P50F.0715A	414
10925.W02G63F.0915B	548
10925.P55G28F.0615A	357
10925.G56P55F.CAP	429
10925.R05R37F.0715A	598
10925.K17W49F.0615A	521
10925.B26L11F.0815A	521
10925.R03W49F.0715B	393
10925.GIR0828	572
10925.G20G71F.CAP	468
10925.P22O17F.0615C	608
10925.G18B02F.CAP	274
10925.P59R60F.0815C	546
10925.P22O17F.0615A.a	524
10925.B34K23F.CAP	522
10925.R11B12F.0715B	419
10925.Y58K24M.0615A	511
10925.ELA0828	804
10925.Y50P15F.0615A	540
10925.B54P53F.0815A	623
10925.ELE0827	1136
10925.Y58Y59F.0815B	564
10925.R03W49F.CAP	261
10925.P08R07F.CAP	501
10925.GIR0903.a	578
10925.G42O41F.0715B	435
10925.W06O13F.CAP	443
10925.W02G13F.0615B	452
10925.P57W58F.0715A	646
10925.W07Y10F.0615A	533
10925.CAT0828.3	899
10925.G71L27.0715A	460
10925.Y50P15F.0915A	601
10925.P22O17F.0815B	512
10925.Y58Y59F.0615D	539
10925.Y56W06F.0715A	491
10925.P29B56M.CAP	327
10925.P49P50F.0615A	509
10925.W02G63F.0815B	577
10925.Y69B26F.CAP	315
10925.B34Y31F.0915A	587
10925.B53P54F.0815B	551
10925.GIR0823.2	1056
10925.O06Y45F.CAP	497
10925.P55G28F.CAP	364
10925.Y56W06F.0815A	509
10925.L27G05F.0715A	446
10925.Y59O11F.0815B	586
10925.G20Y31F.0815C	687
10925.G20Y31F.CAP	434
10925.O21L19F.0815A	476
10925.P61L62F.0915B	542
10925.P63O64F.0615C	661
10925.L11Y54F.CAP	447
10925.G56P55F.0815A	545
10925.B34Y31F.CAP	379
10925.B26L11F.CAP.b	432
10925.R09L21F.CAP	563
10925.P55G28F.0815A	499
10925.Y58Y59F.0715C	455
10925.L31R32F.0715A	526
10925.BZB0808	906
10925.W02G13F.0715B	540
10925.IMP0825	644
10925.P08R07F.0815B	459
10925.W07Y10F.0715A	445
10925.B34K23F.0815A	480
10925.O39G42F.0715A	469
10925.L27G05F.CAP	386
10925.L53K01F.CAP	426
10925.B54P53F.0615A	640
10925.W06O13F.0615A	263
10925.B44W21F.0715	520
10925.Y50P15F.0815A	613
10925.IMP0822	805
10925.G71L27F.0815A	449
10925.W02G13F.0615C	608
10925.W12L17F.0615A.a	600
10925.W02G13F.0715A.a	566
10925.P22O17F.0915B	488
10925.IMP0806	798
10925.O06K26F.0615B	423
10925.Y58Y59F.0615B	453
10925.P22O17F.0615E	491
10925.O39G42F.0815A	573
10925.O41O20F.CAP	392
10925.P57W58F.0915A	633
10925.B34K23F.0715A	417
10925.Y58K24M.0715A	503
10925.R11B12F.0715C	342
10925.O21L19F.CAP	337
10925.P59R60F.0815B	557
10925.P22O17F.0615B	463
10925.K17W18.0815A	553
10925.R72Y56F.0615A	571
10684.weampp06C06	82
10684.weampp05A05	62
10684.weampp03E03	64
10684.weampp02E05	394
10684.weampp08D11	88
10684.weampp04D12	19
10684.weampp11B07	173
10684.weampp07F11	72
10684.weampp01H11	99
10684.weampp08C09	66
10684.weampp15D04	20
10684.weampp08H08	32
10684.weampp01C10	32
10684.weampp16E09	101
10684.weampp11A09	113
10684.weampp06G10	99
10684.weampp10C06	301
10684.weampp13A05	508
10684.weampp16B11	21
10684.weampp01D08	236
10684.weampp01F01	72
10684.weampp02D02	19
10684.weampp03D04	26
10684.weampp12D12	76
10684.weampp06B01	36
10684.weampp06H07	476
10684.weampp11F11	317
10684.weampp07H01	64
10684.weampp07H06	77
10684.weampp10F10	652
10684.weampp03D03	10
10684.weampp02D05	71
10684.weampp01F06	410
10684.weampp12A04	210
10684.weampp04E12	19
10684.weampp13A02	527
10684.weampp10A08	670
10684.weampp07G11	470
10684.weampp08B09	230
10684.weampp03A12	31
10684.weampp15E04	58
10684.weampp09C08	251
10684.weampp09A01	73
10684.weampp14D05	101
10684.weampp08A07	59
10684.weampp16D09	134
10684.weampp06F10	149
10684.weampp01E08	182
10684.weampp01G01	255
10684.weampp02E02	38
10684.weampp03E04	103
10684.weampp04A04	108
10684.weampp05A02	25
10684.weampp07C09	437
10684.weampp06A06	323
10684.weampp05C05	9
10684.weampp04C03	99
10684.weampp08F11	252
10684.weampp02G05	402
10684.weampp01E06	222
10684.weampp12B04	1194
10684.weampp13H04	454
10684.weampp10B08	165
10684.weampp02H12	323
10684.weampp08A09	233
10684.weampp15F04	75
10684.weampp03B12	25
10684.weampp09C06	141
10684.weampp09B01	284
10684.weampp08B07	82
10684.weampp01A10	41
10684.weampp11C09	174
10684.weampp10A06	61
10684.weampp13C05	134
10684.weampp12C03	47
10684.weampp01D01	41
10684.weampp01F08	79
10684.weampp14H12	354
10684.weampp02F02	210
10684.weampp03F04	93
10684.weampp09G10	244
10684.weampp04H02	64
10684.weampp04B04	219
10684.weampp05H04	265
10684.weampp05B02	63
10684.weampp06B08	191
10684.weampp07B09	199
10684.weampp05B05	58
10684.weampp04H05	41
10684.weampp03F03	39
10684.weampp02F05	216
10684.weampp04G12	173
10684.weampp10C08	64
10684.weampp11A07	37
10684.weampp14G02	308
10684.weampp08H06	62
10684.weampp03C12	221
10684.weampp09C01	203
10684.weampp08C07	44
10684.weampp13B05	105
10684.weampp01E01	16
10684.weampp01G08	43
10684.weampp02G02	74
10684.weampp03G04	229
10684.weampp05C02	121
10684.weampp06C08	313
10684.weampp06A01	156
10684.weampp06G06	157
10684.weampp07E09	44
10684.weampp04E03	192
10684.weampp05E05	138
10684.weampp02A05	167
10684.weampp01C06	75
10684.weampp11F07	66
10684.weampp10F01	959
10684.weampp06H11	50
10684.weampp16B07	172
10684.weampp03D12	166
10684.weampp09E06	295
10684.weampp08G09	103
10684.weampp08D07	154
10684.weampp09D01	85
10684.weampp15A03	563
10684.weampp01G10	333
10684.weampp10G06	215
10684.weampp06C10	61
10684.weampp13E05	627
10684.weampp01B01	68
10684.weampp01H07	254
10684.weampp16F11	56
10684.weampp09A10	28
10684.weampp05D02	66
10684.weampp06F01	161
10684.weampp11H10	70
10684.weampp07D09	156
10684.weampp05D05	62
10684.weampp01B06	30
10684.weampp04A12	59
10684.weampp12E04	390
10684.weampp07C11	47
10684.weampp11G07	292
10684.weampp03E12	258
10684.weampp08F09	186
10684.weampp09E01	792
10684.weampp16H06	123
10684.weampp01F10	5
10684.weampp10F06	255
10684.weampp07H10	223
10684.weampp11D09	73
10684.weampp12D03	42
10684.weampp13D05	94
10684.weampp01C01	103
10684.weampp01A08	75
10684.weampp16G11	44
10684.weampp03A04	35
10684.weampp02A02	256
10684.weampp05E02	563
10684.weampp12A12	1195
10684.weampp11C11	632
10684.weampp06G01	155
10684.weampp10A10	300
10684.weampp06E06	276
10684.weampp07G09	289
10684.weampp08B11	154
10684.weampp03C03	37
10684.weampp09H11	298
10684.weampp01A06	99
10684.weampp04B12	221
10684.weampp11D07	368
10684.weampp16H08	113
10684.weampp03F12	170
10684.weampp15B04	526
10684.weampp14B02	442
10684.weampp08E09	16
10684.weampp08F07	155
10684.weampp09D08	63
10684.weampp15C03	308
10684.weampp01E10	101
10684.weampp10E06	426
10684.weampp12G03	94
10684.weampp01B08	97
10684.weampp03H02	14
10684.weampp15F12	156
10684.weampp03B04	519
10684.weampp05F02	778
10684.weampp04F04	391
10684.weampp12B12	57
10684.weampp06D01	98
10684.weampp06F08	15
10684.weampp06D06	178
10684.weampp07F09	152
10684.weampp04F03	135
10684.weampp02B05	244
10684.weampp02H03	571
10684.weampp03B03	87
10684.weampp03H05	13
10684.weampp01H09	248
10684.weampp13G02	248
10684.weampp07A11	91
10684.weampp16A07	153
10684.weampp08D09	70
10684.weampp14C02	372
10684.weampp08G07	130
10684.weampp09G01	214
10684.weampp16B09	60
10684.weampp12F03	249
10684.weampp01C08	233
10684.weampp01A01	91
10684.weampp16E11	196
10684.weampp02C02	219
10684.weampp05G02	226
10684.weampp04G04	10
10684.weampp11A11	547
10684.weampp04C05	36
10684.weampp05C03	176
10684.weampp07A06	50
10684.weampp01G09	211
10684.weampp02G03	113
10684.weampp03G05	73
10684.weampp10H08	87
10684.weampp06D11	87
10684.weampp05F12	39
10684.weampp12B02	37
10684.weampp03H12	162
10684.weampp02B12	16
10684.weampp08C06	336
10684.weampp14F04	221
10684.weampp16D01	218
10684.weampp16E06	56
10684.weampp08H07	108
10684.weampp14G03	121
10684.weampp09H01	113
10684.weampp09B07	81
10684.weampp11A06	99
10684.weampp15H12	210
10684.weampp03F02	198
10684.weampp02F04	749
10684.weampp08G10	63
10684.weampp01D07	131
10684.weampp06H08	223
10684.weampp05B04	230
10684.weampp13F12	846
10684.weampp05H02	115
10684.weampp04B02	50
10684.weampp04H04	91
10684.weampp04H03	53
10684.weampp04B05	235
10684.weampp05H05	378
10684.weampp06B09	178
10684.weampp01F09	384
10684.weampp02F03	52
10684.weampp03F05	498
10684.weampp11A01	162
10684.weampp06E11	193
10684.weampp05G12	633
10684.weampp12C02	617
10684.weampp02C12	30
10684.weampp14G04	677
10684.weampp01A11	220
10684.weampp16G08	136
10684.weampp16E01	99
10684.weampp16D06	80
10684.weampp08C01	37
10684.weampp15F05	149
10684.weampp09C07	404
10684.weampp12H03	250
10684.weampp13H05	336
10684.weampp13B03	220
10684.weampp10B09	214
10684.weampp07D10	52
10684.weampp14C12	200
10684.weampp08F10	245
10684.weampp01E07	233
10684.weampp07A01	259
10684.weampp07C08	178
10684.weampp10E11	814
10684.weampp05C04	45
10684.weampp13G12	337
10684.weampp04C02	89
10684.weampp04A05	52
10684.weampp05A03	346
10684.weampp06A09	222
10684.weampp11G10	285
10684.weampp01E09	162
10684.weampp02E03	16
10684.weampp11H07	614
10684.weampp06F11	17
10684.weampp05D12	277
10684.weampp15D02	325
10684.weampp01B11	60
10684.weampp16D08	35
10684.weampp16G06	203
10684.weampp14E03	131
10684.weampp03D02	49
10684.weampp01F07	159
10684.weampp06H01	241
10684.weampp13D12	83
10684.weampp06H06	124
10684.weampp07B06	227
10684.weampp11F10	197
10684.weampp01D09	26
10684.weampp02D03	454
10684.weampp10C07	222
10684.weampp05E12	28
10684.weampp12A02	79
10684.weampp02A12	450
10684.weampp08H09	144
10684.weampp01C11	167
10684.weampp01H10	99
10684.weampp08A01	217
10684.weampp14D03	129
10684.weampp09A07	365
10684.weampp07F10	206
10684.weampp03E02	106
10684.weampp01G07	145
10684.weampp07C01	153
10684.weampp10G11	115
10684.weampp06C07	191
10684.weampp04A02	31
10684.weampp05G03	239
10684.weampp04G05	64
10684.weampp07E06	64
10684.weampp11A10	221
10684.weampp06G09	91
10684.weampp09B11	334
10684.weampp02C03	156
10684.weampp10D07	70
10684.weampp12F02	47
10684.weampp04H12	37
10684.weampp05B12	349
10684.weampp14B04	381
10684.weampp08G06	314
10684.weampp08D08	135
10684.weampp12G05	334
10684.weampp11E06	110
10684.weampp07A10	37
10684.weampp08C10	264
10684.weampp02B04	51
10684.weampp02H02	208
10684.weampp03B02	7
10684.weampp03H04	164
10684.weampp01H08	141
10684.weampp06D07	124
10684.weampp07F08	119
10684.weampp07D01	227
10684.weampp04F02	139
10684.weampp05F04	310
10684.weampp04F05	63
10684.weampp07D06	179
10684.weampp01B09	53
10684.weampp02B03	38
10684.weampp06A11	102
10684.weampp05C12	502
10684.weampp13G04	35
10684.weampp02G12	89
10684.weampp08F06	41
10684.weampp15C02	40
10684.weampp16A01	492
10684.weampp16H09	251
10684.weampp09G07	149
10684.weampp14H05	109
10684.weampp08G01	69
10684.weampp08E08	40
10684.weampp12F05	45
10684.weampp14G12	423
10684.weampp03C02	24
10684.weampp01A07	29
10684.weampp10A11	569
10684.weampp06E07	124
10684.weampp07G08	164
10684.weampp07E01	26
10684.weampp04G02	128
10684.weampp05G04	1059
10684.weampp06E09	205
10684.weampp01A09	211
10684.weampp02A03	500
10684.weampp10F07	294
10684.weampp02D12	117
10684.weampp08E06	289
10684.weampp16C06	157
10684.weampp15A05	363
10684.weampp09D07	83
10684.weampp07C10	302
10684.weampp10E09	89
10684.weampp08A10	166
10684.weampp01B07	323
10684.weampp06F07	307
10684.weampp07F01	230
10684.weampp07D08	150
10684.weampp04D02	72
10684.weampp05D03	21
10684.weampp04D05	41
10684.weampp11B10	72
10684.weampp07F06	184
10684.weampp01H06	35
10684.weampp09A11	15
10684.weampp10G07	276
10684.weampp06C11	550
10684.weampp11G01	290
10684.weampp05A12	64
10684.weampp14A04	33
10684.weampp01G11	25
10684.weampp09E07	242
10684.weampp08G08	167
10684.weampp08E01	206
10684.weampp13D03	155
10684.weampp12D05	118
10684.weampp10D09	181
10684.weampp02A04	235
10684.weampp03A02	160
10684.weampp01C07	173
10684.weampp06G07	233
10684.weampp07G01	49
10684.weampp13A12	770
10684.weampp03C06	77
10684.weampp08H12	492
10684.weampp05E09	155
10684.weampp04G06	300
10684.weampp06E03	110
10684.weampp14B07	365
10684.weampp14H01	39
10684.weampp08G05	137
10684.weampp15H07	413
10684.weampp01D12	47
10684.weampp10D04	30
10684.weampp04H11	20
10684.weampp05B11	31
10684.weampp12G06	1324
10684.weampp04C10	374
10684.weampp11E05	49
10684.weampp10E03	99
10684.weampp16A05	119
10684.weampp03G10	583
10684.weampp06D04	141
10684.weampp07D02	19
10684.weampp04D08	9
10684.weampp04F01	69
10684.weampp05F07	457
10684.weampp02B07	141
10684.weampp03B01	32
10684.weampp15F10	79
10684.weampp03B06	522
10684.weampp05D09	436
10684.weampp04F06	100
10684.weampp06D03	59
10684.weampp14C07	312
10684.weampp08F05	28
10684.weampp02G11	52
10684.weampp15A08	266
10684.weampp16A02	181
10684.weampp01E12	54
10684.weampp06A12	58
10684.weampp12G01	207
10684.weampp05C11	153
10684.weampp13D09	686
10684.weampp12F06	243
10684.weampp04B10	183
10684.weampp10D03	57
10684.weampp09G04	83
10684.weampp15B06	407
10684.weampp08G02	118
10684.weampp10A12	36
10684.weampp06E04	264
10684.weampp07E02	47
10684.weampp04E08	278
10684.weampp05G07	98
10684.weampp02C07	49
10684.weampp14G11	149
10684.weampp03C01	12
10684.weampp01C03	244
10684.weampp03A06	130
10684.weampp02C09	168
10684.weampp04E06	307
10684.weampp06G03	155
10684.weampp08E05	169
10684.weampp02D11	81
10684.weampp15B08	215
10684.weampp09E03	162
10684.weampp16B02	176
10684.weampp01F12	42
10684.weampp07H12	28
10684.weampp12D01	415
10684.weampp13G09	148
10684.weampp04A10	62
10684.weampp11G05	634
10684.weampp03E10	15
10684.weampp14C09	180
10684.weampp06F04	34
10684.weampp10B12	154
10684.weampp04D01	274
10684.weampp04F08	52
10684.weampp05D07	79
10684.weampp14D11	69
10684.weampp03B08	35
10684.weampp01H02	31
10684.weampp01H05	53
10684.weampp03H09	184
10684.weampp15D10	21
10684.weampp02B09	64
10684.weampp05F09	92
10684.weampp04D06	108
10684.weampp07F05	192
10684.weampp02E11	27
10684.weampp08D05	38
10684.weampp11G02	24
10684.weampp12G08	121
10684.weampp13E07	230
10684.weampp05A11	399
10684.weampp10F03	240
10684.weampp16H03	55
10684.weampp08E02	29
10684.weampp10C12	36
10684.weampp07G02	25
10684.weampp04G08	272
10684.weampp05E07	142
10684.weampp13A11	95
10684.weampp03C08	8
10684.weampp01E03	47
10684.weampp02E09	69
10684.weampp03G06	105
10684.weampp15C10	161
10684.weampp04C06	20
10684.weampp06A03	278
10684.weampp07A05	89
10684.weampp09C03	37
10684.weampp08C05	69
10684.weampp02B11	243
10684.weampp14F07	114
10684.weampp16D02	314
10684.weampp06D12	263
10684.weampp12H07	437
10684.weampp04G10	268
10684.weampp16E05	71
10684.weampp08H04	175
10684.weampp08B02	112
10684.weampp14E09	76
10684.weampp03C10	25
10684.weampp05B07	164
10684.weampp05H01	132
10684.weampp13F11	78
10684.weampp04B01	285
10684.weampp04H07	29
10684.weampp03D08	156
10684.weampp03F01	26
10684.weampp02F07	91
10684.weampp01D03	45
10684.weampp14H10	33
10684.weampp04B06	21
10684.weampp05H06	311
10684.weampp09B03	383
10684.weampp09H05	239
10684.weampp02C11	108
10684.weampp08B05	138
10684.weampp08H03	28
10684.weampp01A12	9
10684.weampp11A02	1199
10684.weampp13C07	691
10684.weampp12A08	208
10684.weampp12B06	32
10684.weampp02H10	64
10684.weampp14D09	420
10684.weampp08C02	25
10684.weampp03B10	388
10684.weampp07A02	106
10684.weampp06A04	73
10684.weampp13G11	287
10684.weampp04A08	151
10684.weampp03E08	170
10684.weampp14C11	135
10684.weampp02G07	58
10684.weampp09D12	307
10684.weampp04A06	61
10684.weampp05C09	145
10684.weampp07C05	86
10684.weampp09A03	21
10684.weampp14D07	212
10684.weampp08A05	473
10684.weampp01B12	27
10684.weampp06F12	120
10684.weampp05D11	297
10684.weampp10C03	24
10684.weampp16G05	32
10684.weampp03A10	271
10684.weampp07H04	141
10684.weampp06H02	202
10684.weampp06B04	140
10684.weampp03F08	128
10684.weampp02D07	90
10684.weampp16H12	538
10684.weampp09E12	143
10684.weampp04H09	120
10684.weampp12D10	362
10684.weampp05B09	182
10684.weampp06B03	43
10684.weampp06H05	516
10684.weampp15E01	281
10684.weampp14E07	55
10684.weampp01C12	16
10684.weampp06G12	300
10684.weampp13A07	78
10684.weampp12H09	288
10684.weampp04D10	99
10684.weampp13B09	233
10684.weampp11H03	44
10684.weampp08A02	305
10684.weampp09A04	169
10684.weampp07C02	70
10684.weampp06C04	27
